source	destination	seqNum	powerLevel	rssi	lqi	padding	timestamp	insert_time	motelabMoteID	milli_time	motelabSeqNo
50	52	0	31	223	88	67	19302	2018-05-06 22:11:41	40052	1525615901061	51
115	139	3	31	213	98	69	17719	2018-05-06 22:11:41	40139	1525615901094	52
115	121	2	31	231	107	67	17613	2018-05-06 22:11:41	40121	1525615901128	53
115	117	2	31	233	108	67	17505	2018-05-06 22:11:41	40117	1525615901163	54
50	53	0	31	238	87	69	18770	2018-05-06 22:11:41	40053	1525615901194	55
71	75	5	31	247	106	67	16742	2018-05-06 22:11:41	40075	1525615901228	56
50	39	0	31	219	85	68	19605	2018-05-06 22:11:41	40039	1525615901261	57
71	69	2	31	232	107	69	16568	2018-05-06 22:11:41	40069	1525615901295	58
115	117	3	31	233	107	67	17562	2018-05-06 22:11:41	40117	1525615901328	59
115	129	2	31	221	104	68	17778	2018-05-06 22:11:41	40129	1525615901361	60
115	119	3	31	223	108	68	17553	2018-05-06 22:11:41	40119	1525615901395	61
71	132	3	31	231	106	68	17402	2018-05-06 22:11:41	40132	1525615901428	62
115	119	4	31	223	107	68	17609	2018-05-06 22:11:41	40119	1525615901462	63
115	118	5	31	241	108	67	17878	2018-05-06 22:11:41	40118	1525615901495	64
50	63	0	31	233	85	68	18267	2018-05-06 22:11:41	40063	1525615901529	65
72	115	0	31	213	69	68	19377	2018-05-06 22:11:41	40115	1525615901595	66
115	120	5	31	242	106	69	17672	2018-05-06 22:11:41	40120	1525615901628	67
50	38	1	31	226	85	69	19672	2018-05-06 22:11:41	40038	1525615901662	68
50	41	0	31	227	87	67	18833	2018-05-06 22:11:41	40041	1525615901695	69
72	115	3	31	213	58	68	19546	2018-05-06 22:11:41	40115	1525615901729	70
115	118	6	31	242	107	67	17935	2018-05-06 22:11:41	40118	1525615901795	71
50	52	1	31	223	80	67	19364	2018-05-06 22:11:41	40052	1525615901829	72
115	64	5	31	209	88	69	17393	2018-05-06 22:11:41	40064	1525615901862	73
71	132	4	31	230	107	68	17458	2018-05-06 22:11:41	40132	1525615901895	74
115	139	4	31	214	95	69	17774	2018-05-06 22:11:41	40139	1525615901929	75
115	70	5	31	211	86	68	17000	2018-05-06 22:11:41	40070	1525615901962	76
50	63	1	31	234	86	68	18329	2018-05-06 22:11:41	40063	1525615901996	77
115	123	3	31	225	107	66	17553	2018-05-06 22:11:42	40123	1525615902029	78
50	77	0	31	226	78	69	18257	2018-05-06 22:11:42	40077	1525615902062	79
115	70	6	31	210	93	68	17058	2018-05-06 22:11:42	40070	1525615902096	80
50	53	1	31	239	86	69	18832	2018-05-06 22:11:42	40053	1525615902129	81
50	43	0	31	240	86	68	18930	2018-05-06 22:11:42	40043	1525615902163	82
115	123	4	31	226	107	66	17609	2018-05-06 22:11:42	40123	1525615902196	83
115	122	2	31	211	81	67	17516	2018-05-06 22:11:42	40122	1525615902229	84
50	52	2	31	224	85	67	19426	2018-05-06 22:11:42	40052	1525615902263	85
71	69	3	31	231	107	69	16622	2018-05-06 22:11:42	40069	1525615902296	86
72	78	0	31	235	81	67	18990	2018-05-06 22:11:42	40078	1525615902329	87
50	66	7	31	211	63	67	20017	2018-05-06 22:11:42	40066	1525615902363	88
50	52	3	31	223	87	67	19484	2018-05-06 22:11:42	40052	1525615902396	89
115	64	6	31	208	88	69	17451	2018-05-06 22:11:42	40064	1525615902430	90
50	43	1	31	240	86	68	18992	2018-05-06 22:11:42	40043	1525615902463	91
50	63	2	31	233	89	68	18391	2018-05-06 22:11:42	40063	1525615902497	92
71	124	1	31	222	104	66	17300	2018-05-06 22:11:42	40124	1525615902532	93
72	115	4	31	213	61	68	19604	2018-05-06 22:11:42	40115	1525615902563	94
115	121	3	31	230	107	67	17669	2018-05-06 22:11:42	40121	1525615902597	95
50	44	1	31	220	76	69	18831	2018-05-06 22:11:42	40044	1525615902630	96
50	43	2	31	240	86	68	19054	2018-05-06 22:11:42	40043	1525615902664	97
115	139	5	31	213	101	69	17834	2018-05-06 22:11:42	40139	1525615902697	98
50	77	1	31	226	87	69	18318	2018-05-06 22:11:42	40077	1525615902730	99
50	40	0	31	233	85	69	18810	2018-05-06 22:11:42	40040	1525615902764	100
50	43	3	31	239	86	68	19112	2018-05-06 22:11:42	40043	1525615902797	101
115	117	4	31	233	107	67	17617	2018-05-06 22:11:42	40117	1525615902855	102
115	70	7	31	210	91	68	17119	2018-05-06 22:11:42	40070	1525615902889	103
50	38	2	31	226	86	69	19734	2018-05-06 22:11:42	40038	1525615902922	104
50	63	3	31	233	86	68	18449	2018-05-06 22:11:42	40063	1525615902955	105
50	43	4	31	239	87	68	19166	2018-05-06 22:11:42	40043	1525615902989	106
50	53	2	31	238	80	69	18895	2018-05-06 22:11:43	40053	1525615903048	107
115	120	6	31	242	107	69	17729	2018-05-06 22:11:43	40120	1525615903081	108
115	118	7	31	242	108	67	17996	2018-05-06 22:11:43	40118	1525615903114	109
115	129	3	31	221	104	68	17835	2018-05-06 22:11:43	40129	1525615903148	110
50	39	1	31	218	87	68	19666	2018-05-06 22:11:43	40039	1525615903181	111
72	80	0	31	218	78	67	18607	2018-05-06 22:11:43	40080	1525615903214	112
115	121	4	31	230	106	67	17724	2018-05-06 22:11:43	40121	1525615903248	113
71	132	5	31	229	106	68	17517	2018-05-06 22:11:43	40132	1525615903281	114
115	129	4	31	221	106	68	17890	2018-05-06 22:11:43	40129	1525615903315	115
50	43	5	31	239	87	68	19226	2018-05-06 22:11:43	40043	1525615903348	116
115	119	5	31	223	108	68	17668	2018-05-06 22:11:43	40119	1525615903381	117
50	53	3	31	238	85	69	18953	2018-05-06 22:11:43	40053	1525615903415	118
50	38	3	31	225	85	69	19792	2018-05-06 22:11:43	40038	1525615903448	119
71	124	2	31	222	107	66	17360	2018-05-06 22:11:43	40124	1525615903481	120
115	129	5	31	221	106	68	17949	2018-05-06 22:11:43	40129	1525615903515	121
50	53	4	31	238	87	69	19006	2018-05-06 22:11:43	40053	1525615903548	122
115	123	5	31	225	107	66	17668	2018-05-06 22:11:43	40123	1525615903582	123
72	80	2	31	219	80	67	18721	2018-05-06 22:11:43	40080	1525615903615	124
50	44	2	31	221	77	69	18893	2018-05-06 22:11:43	40044	1525615903649	125
115	129	6	31	221	101	68	18007	2018-05-06 22:11:43	40129	1525615903682	126
115	123	6	31	225	108	66	17726	2018-05-06 22:11:43	40123	1525615903715	127
50	47	0	31	220	83	68	18723	2018-05-06 22:11:43	40047	1525615903751	128
115	118	8	31	241	108	67	18050	2018-05-06 22:11:43	40118	1525615903782	129
115	121	5	31	230	107	67	17784	2018-05-06 22:11:43	40121	1525615903816	130
115	123	7	31	225	106	66	17786	2018-05-06 22:11:43	40123	1525615903849	131
50	40	1	31	233	88	69	18872	2018-05-06 22:11:43	40040	1525615903882	132
50	38	4	31	226	85	69	19846	2018-05-06 22:11:43	40038	1525615903916	133
50	63	4	31	234	85	68	18503	2018-05-06 22:11:43	40063	1525615903951	134
115	70	8	31	210	85	68	17173	2018-05-06 22:11:43	40070	1525615903982	135
72	78	1	31	234	82	67	19049	2018-05-06 22:11:44	40078	1525615904016	136
50	44	3	31	220	71	69	18951	2018-05-06 22:11:44	40044	1525615904053	137
72	78	2	31	235	82	67	19104	2018-05-06 22:11:44	40078	1525615904108	138
50	53	5	31	239	85	69	19067	2018-05-06 22:11:44	40053	1525615904141	139
50	47	3	31	221	81	68	18905	2018-05-06 22:11:44	40047	1525615904174	140
115	129	7	31	221	107	68	18068	2018-05-06 22:11:44	40129	1525615904208	141
71	75	6	31	247	107	67	16803	2018-05-06 22:11:44	40075	1525615904241	142
50	47	4	31	220	82	68	18958	2018-05-06 22:11:44	40047	1525615904275	143
71	124	3	31	222	105	66	17414	2018-05-06 22:11:44	40124	1525615904333	144
115	139	6	31	213	102	69	17891	2018-05-06 22:11:44	40139	1525615904366	145
71	75	7	31	248	105	67	16861	2018-05-06 22:11:44	40075	1525615904400	146
50	53	6	31	238	88	69	19126	2018-05-06 22:11:44	40053	1525615904441	147
115	119	6	31	223	106	68	17726	2018-05-06 22:11:44	40119	1525615904483	148
115	139	7	31	213	102	69	17952	2018-05-06 22:11:44	40139	1525615904525	149
71	69	4	31	232	104	69	16678	2018-05-06 22:11:44	40069	1525615904567	150
71	75	8	31	248	106	67	16922	2018-05-06 22:11:44	40075	1525615904608	151
50	40	2	31	233	85	69	18934	2018-05-06 22:11:44	40040	1525615904650	152
115	120	7	31	242	108	69	17790	2018-05-06 22:11:44	40120	1525615904692	153
115	129	8	31	221	105	68	18122	2018-05-06 22:11:44	40129	1525615904733	154
115	117	5	31	232	108	67	17676	2018-05-06 22:11:44	40117	1525615904775	155
8	9	0	31	247	107	66	24398	2018-05-06 22:11:44	40009	1525615904817	156
72	115	8	31	213	66	68	19849	2018-05-06 22:11:44	40115	1525615904859	157
50	52	4	31	223	87	67	19537	2018-05-06 22:11:44	40052	1525615904900	158
115	131	3	31	235	108	66	17564	2018-05-06 22:11:44	40131	1525615904942	159
71	124	4	31	222	106	66	17471	2018-05-06 22:11:44	40124	1525615904984	160
115	139	8	31	213	101	69	18006	2018-05-06 22:11:45	40139	1525615905026	161
50	38	5	31	226	86	69	19906	2018-05-06 22:11:45	40038	1525615905067	162
115	120	8	31	242	108	69	17844	2018-05-06 22:11:45	40120	1525615905109	163
50	41	1	31	227	87	67	18895	2018-05-06 22:11:45	40041	1525615905151	164
8	13	0	31	222	103	69	24469	2018-05-06 22:11:45	40013	1525615905192	165
8	9	1	31	248	105	66	24453	2018-05-06 22:11:45	40009	1525615905234	166
115	119	7	31	223	105	68	17787	2018-05-06 22:11:45	40119	1525615905268	167
115	121	6	31	230	108	67	17841	2018-05-06 22:11:45	40121	1525615905301	168
8	3	0	31	210	63	68	24542	2018-05-06 22:11:45	40003	1525615905334	169
72	78	3	31	235	81	67	19159	2018-05-06 22:11:45	40078	1525615905401	170
117	135	0	31	222	98	66	23702	2018-05-06 22:11:45	40135	1525615905435	171
117	127	0	31	226	98	68	23409	2018-05-06 22:11:45	40127	1525615905468	172
50	40	3	31	233	88	69	18992	2018-05-06 22:11:45	40040	1525615905501	173
50	52	5	31	223	88	67	19598	2018-05-06 22:11:45	40052	1525615905535	174
50	38	6	31	226	84	69	19965	2018-05-06 22:11:45	40038	1525615905601	175
72	80	4	31	218	80	67	18834	2018-05-06 22:11:45	40080	1525615905635	176
50	52	6	31	223	88	67	19657	2018-05-06 22:11:45	40052	1525615905668	177
72	78	4	31	235	80	67	19216	2018-05-06 22:11:45	40078	1525615905702	178
115	121	7	31	230	105	67	17902	2018-05-06 22:11:45	40121	1525615905735	179
115	118	9	31	242	107	67	18112	2018-05-06 22:11:45	40118	1525615905769	180
71	69	5	31	232	107	69	16737	2018-05-06 22:11:45	40069	1525615905803	181
72	115	9	31	213	65	68	19902	2018-05-06 22:11:45	40115	1525615905836	182
50	40	4	31	233	86	69	19046	2018-05-06 22:11:45	40040	1525615905870	183
115	121	8	31	229	107	67	17956	2018-05-06 22:11:45	40121	1525615905903	184
71	75	9	31	246	105	67	16980	2018-05-06 22:11:45	40075	1525615905936	185
8	13	1	31	221	103	69	24524	2018-05-06 22:11:45	40013	1525615905970	186
50	77	2	31	226	86	69	18381	2018-05-06 22:11:46	40077	1525615906003	187
50	63	5	31	234	87	68	18563	2018-05-06 22:11:46	40063	1525615906037	188
50	40	5	31	233	87	69	19106	2018-05-06 22:11:46	40040	1525615906070	189
50	77	3	31	227	88	69	18439	2018-05-06 22:11:46	40077	1525615906103	190
117	127	1	31	226	96	68	23468	2018-05-06 22:11:46	40127	1525615906137	191
50	40	6	31	233	85	69	19165	2018-05-06 22:11:46	40040	1525615906170	192
115	120	9	31	242	108	69	17906	2018-05-06 22:11:46	40120	1525615906204	193
115	70	9	31	210	88	68	17235	2018-05-06 22:11:46	40070	1525615906237	194
8	13	2	31	221	106	69	24579	2018-05-06 22:11:46	40013	1525615906270	195
50	39	2	31	219	81	68	19729	2018-05-06 22:11:46	40039	1525615906304	196
115	139	9	31	213	100	69	18068	2018-05-06 22:11:46	40139	1525615906337	197
117	115	0	31	236	102	68	23405	2018-05-06 22:11:46	40115	1525615906370	198
52	31	0	31	209	72	69	25329	2018-05-06 22:11:46	40031	1525615906404	199
50	63	6	31	233	87	68	18622	2018-05-06 22:11:46	40063	1525615906437	200
117	135	1	31	222	97	66	23761	2018-05-06 22:11:46	40135	1525615906471	201
71	69	6	31	232	106	69	16799	2018-05-06 22:11:46	40069	1525615906504	202
52	24	0	31	211	94	69	25342	2018-05-06 22:11:46	40024	1525615906538	203
71	124	5	31	222	107	66	17530	2018-05-06 22:11:46	40124	1525615906571	204
115	117	6	31	233	108	67	17734	2018-05-06 22:11:46	40117	1525615906604	205
50	40	7	31	233	87	69	19223	2018-05-06 22:11:46	40040	1525615906663	206
71	124	6	31	222	102	66	17591	2018-05-06 22:11:46	40124	1525615906696	207
8	9	2	31	247	106	66	24508	2018-05-06 22:11:46	40009	1525615906729	208
117	120	0	31	237	102	69	23393	2018-05-06 22:11:46	40120	1525615906763	209
8	13	3	31	221	106	69	24635	2018-05-06 22:11:46	40013	1525615906796	210
8	67	0	31	223	103	68	21956	2018-05-06 22:11:46	40067	1525615906855	211
71	124	8	31	223	105	66	17710	2018-05-06 22:11:46	40124	1525615906888	212
8	9	3	31	248	106	66	24565	2018-05-06 22:11:46	40009	1525615906921	213
50	44	4	31	220	71	69	19005	2018-05-06 22:11:46	40044	1525615906955	214
115	117	7	31	233	108	67	17795	2018-05-06 22:11:46	40117	1525615906988	215
117	124	3	31	209	76	66	23673	2018-05-06 22:11:47	40124	1525615907022	216
117	127	2	31	227	98	68	23525	2018-05-06 22:11:47	40127	1525615907055	217
50	38	7	31	226	86	69	20023	2018-05-06 22:11:47	40038	1525615907090	218
52	24	1	31	211	92	69	25403	2018-05-06 22:11:47	40024	1525615907122	219
50	47	5	31	220	89	68	19019	2018-05-06 22:11:47	40047	1525615907155	220
50	38	8	31	226	84	69	20085	2018-05-06 22:11:47	40038	1525615907189	221
52	56	0	31	212	97	68	24704	2018-05-06 22:11:47	40056	1525615907222	222
9	8	0	31	250	103	68	26757	2018-05-06 22:11:47	40008	1525615907255	223
72	80	5	31	219	81	67	18894	2018-05-06 22:11:47	40080	1525615907289	224
115	129	9	31	221	106	68	18184	2018-05-06 22:11:47	40129	1525615907322	225
52	56	1	31	212	100	68	24765	2018-05-06 22:11:47	40056	1525615907356	226
52	50	0	31	224	106	66	24713	2018-05-06 22:11:47	40050	1525615907389	227
115	122	3	31	210	80	67	17572	2018-05-06 22:11:47	40122	1525615907422	228
50	47	6	31	221	83	68	19078	2018-05-06 22:11:47	40047	1525615907456	229
117	135	2	31	223	96	66	23818	2018-05-06 22:11:47	40135	1525615907489	230
50	44	5	31	220	81	69	19065	2018-05-06 22:11:47	40044	1525615907522	231
72	78	5	31	235	79	67	19277	2018-05-06 22:11:47	40078	1525615907556	232
52	32	0	31	216	97	69	25387	2018-05-06 22:11:47	40032	1525615907589	233
115	121	9	31	230	107	67	18018	2018-05-06 22:11:47	40121	1525615907623	234
115	122	5	31	211	79	67	17687	2018-05-06 22:11:47	40122	1525615907656	235
52	48	0	31	239	107	66	24510	2018-05-06 22:11:47	40048	1525615907689	236
52	50	1	31	224	108	66	24774	2018-05-06 22:11:47	40050	1525615907723	237
50	63	7	31	233	87	68	18680	2018-05-06 22:11:47	40063	1525615907756	238
9	8	1	31	251	102	68	26818	2018-05-06 22:11:47	40008	1525615907790	239
115	117	8	31	233	108	67	17849	2018-05-06 22:11:47	40117	1525615907823	240
72	80	6	31	219	80	67	18956	2018-05-06 22:11:47	40080	1525615907856	241
50	53	7	31	238	88	69	19183	2018-05-06 22:11:47	40053	1525615907890	242
139	124	0	31	222	93	66	23805	2018-05-06 22:11:47	40124	1525615907948	243
117	121	0	31	223	97	67	23505	2018-05-06 22:11:47	40121	1525615907981	244
117	115	1	31	237	101	68	23464	2018-05-06 22:11:48	40115	1525615908015	245
52	50	3	31	222	107	66	24885	2018-05-06 22:11:48	40050	1525615908048	246
50	53	8	31	238	84	69	19245	2018-05-06 22:11:48	40053	1525615908082	247
72	63	0	31	215	70	68	18724	2018-05-06 22:11:48	40063	1525615908140	248
50	43	6	31	239	87	68	19285	2018-05-06 22:11:48	40043	1525615908174	249
50	41	2	31	227	86	67	18957	2018-05-06 22:11:48	40041	1525615908207	250
50	52	7	31	223	84	67	19715	2018-05-06 22:11:48	40052	1525615908242	251
72	78	6	31	234	81	67	19339	2018-05-06 22:11:48	40078	1525615908274	252
139	66	0	31	221	94	67	24393	2018-05-06 22:11:48	40066	1525615908307	253
52	50	4	31	226	108	66	24946	2018-05-06 22:11:48	40050	1525615908340	254
50	64	1	31	212	75	69	18692	2018-05-06 22:11:48	40064	1525615908374	255
52	56	2	31	212	95	68	24818	2018-05-06 22:11:48	40056	1525615908407	256
52	50	5	31	224	107	66	25001	2018-05-06 22:11:48	40050	1525615908441	257
117	121	1	31	225	100	67	23564	2018-05-06 22:11:48	40121	1525615908474	258
50	63	8	31	233	85	68	18742	2018-05-06 22:11:48	40063	1525615908507	259
50	43	7	31	239	88	68	19343	2018-05-06 22:11:48	40043	1525615908541	260
50	44	6	31	220	73	69	19124	2018-05-06 22:11:48	40044	1525615908574	261
50	70	1	31	211	64	68	18299	2018-05-06 22:11:48	40070	1525615908608	262
117	127	3	31	224	98	68	23582	2018-05-06 22:11:48	40127	1525615908641	263
118	139	0	31	218	104	69	26356	2018-05-06 22:11:48	40139	1525615908674	264
8	67	1	31	223	107	68	22011	2018-05-06 22:11:48	40067	1525615908708	265
50	41	3	31	227	85	67	19015	2018-05-06 22:11:48	40041	1525615908741	266
50	44	7	31	220	66	69	19182	2018-05-06 22:11:48	40044	1525615908775	267
8	9	4	31	248	106	66	24622	2018-05-06 22:11:49	40009	1525615909042	268
139	124	1	31	222	94	66	23862	2018-05-06 22:11:49	40124	1525615909142	269
9	8	2	31	250	104	68	26880	2018-05-06 22:11:49	40008	1525615909267	270
50	63	9	31	234	88	68	18798	2018-05-06 22:11:49	40063	1525615909317	271
52	31	1	31	209	75	69	25389	2018-05-06 22:11:49	40031	1525615909350	272
72	63	4	31	215	65	68	18950	2018-05-06 22:11:49	40063	1525615909417	273
8	13	4	31	221	105	69	24693	2018-05-06 22:11:49	40013	1525615909458	274
71	69	7	31	232	104	69	16856	2018-05-06 22:11:49	40069	1525615909500	275
72	63	7	31	215	66	68	19133	2018-05-06 22:11:49	40063	1525615909542	276
50	70	2	31	211	70	68	18362	2018-05-06 22:11:49	40070	1525615909584	277
50	53	9	31	238	85	69	19301	2018-05-06 22:11:49	40053	1525615909625	278
72	63	8	31	215	69	68	19196	2018-05-06 22:11:49	40063	1525615909667	279
8	67	2	31	223	107	68	22066	2018-05-06 22:11:49	40067	1525615909709	280
115	122	6	31	211	73	67	17744	2018-05-06 22:11:49	40122	1525615909750	281
139	66	1	31	220	96	67	24449	2018-05-06 22:11:49	40066	1525615909792	282
8	67	3	31	223	107	68	22123	2018-05-06 22:11:49	40067	1525615909834	283
8	9	5	31	248	106	66	24677	2018-05-06 22:11:49	40009	1525615909876	284
50	40	8	31	233	85	69	19285	2018-05-06 22:11:49	40040	1525615909919	285
117	127	4	31	224	101	68	23634	2018-05-06 22:11:49	40127	1525615909959	286
8	9	6	31	247	107	66	24736	2018-05-06 22:11:49	40009	1525615909992	287
8	67	4	31	223	107	68	22180	2018-05-06 22:11:50	40067	1525615910026	288
117	127	5	31	226	102	68	23693	2018-05-06 22:11:50	40127	1525615910059	289
117	129	0	31	240	99	68	23671	2018-05-06 22:11:50	40129	1525615910093	290
118	139	1	31	217	106	69	26412	2018-05-06 22:11:50	40139	1525615910126	291
9	8	3	31	251	104	68	26938	2018-05-06 22:11:50	40008	1525615910159	292
115	131	4	31	235	108	66	17619	2018-05-06 22:11:50	40131	1525615910193	293
139	66	2	31	221	94	67	24508	2018-05-06 22:11:50	40066	1525615910226	294
10	12	0	31	240	105	69	30135	2018-05-06 22:11:50	40012	1525615910260	295
71	132	6	31	230	105	68	17579	2018-05-06 22:11:50	40132	1525615910293	296
8	3	2	31	210	69	68	24652	2018-05-06 22:11:50	40003	1525615910326	297
115	131	5	31	235	108	66	17679	2018-05-06 22:11:50	40131	1525615910360	298
117	129	1	31	241	100	68	23730	2018-05-06 22:11:50	40129	1525615910393	299
50	41	4	31	227	86	67	19069	2018-05-06 22:11:50	40041	1525615910427	300
8	13	5	31	222	104	69	24747	2018-05-06 22:11:50	40013	1525615910493	301
72	80	7	31	219	80	67	19016	2018-05-06 22:11:50	40080	1525615910527	302
117	135	3	31	222	100	66	23875	2018-05-06 22:11:50	40135	1525615910560	303
52	50	6	31	224	107	66	25056	2018-05-06 22:11:50	40050	1525615910594	304
52	31	2	31	208	71	69	25442	2018-05-06 22:11:50	40031	1525615910627	305
9	8	4	31	251	103	68	26996	2018-05-06 22:11:50	40008	1525615910694	306
8	13	7	31	221	106	69	24862	2018-05-06 22:11:50	40013	1525615910727	307
52	31	3	31	208	70	69	25501	2018-05-06 22:11:50	40031	1525615910760	308
115	122	7	31	212	70	67	17805	2018-05-06 22:11:50	40122	1525615910794	309
50	39	3	31	219	82	68	19787	2018-05-06 22:11:50	40039	1525615910827	310
50	38	9	31	226	86	69	20141	2018-05-06 22:11:50	40038	1525615910861	311
8	9	7	31	248	107	66	24791	2018-05-06 22:11:50	40009	1525615910894	312
10	12	1	31	240	104	69	30194	2018-05-06 22:11:50	40012	1525615910927	313
117	129	2	31	240	102	68	23786	2018-05-06 22:11:50	40129	1525615910961	314
117	120	1	31	238	101	69	23452	2018-05-06 22:11:50	40120	1525615910995	315
115	123	8	31	225	107	66	17840	2018-05-06 22:11:51	40123	1525615911029	316
8	9	8	31	248	106	66	24852	2018-05-06 22:11:51	40009	1525615911064	317
139	124	2	31	222	96	66	23920	2018-05-06 22:11:51	40124	1525615911096	318
117	120	2	31	239	102	69	23509	2018-05-06 22:11:51	40120	1525615911129	319
115	123	9	31	225	108	66	17903	2018-05-06 22:11:51	40123	1525615911162	320
52	24	2	31	211	95	69	25456	2018-05-06 22:11:51	40024	1525615911196	321
117	129	3	31	241	102	68	23843	2018-05-06 22:11:51	40129	1525615911229	322
10	17	0	31	245	105	69	29917	2018-05-06 22:11:51	40017	1525615911262	323
71	69	8	31	232	107	69	16918	2018-05-06 22:11:51	40069	1525615911296	324
52	32	1	31	216	103	69	25447	2018-05-06 22:11:51	40032	1525615911329	325
117	120	3	31	239	99	69	23566	2018-05-06 22:11:51	40120	1525615911363	326
50	40	9	31	233	84	69	19341	2018-05-06 22:11:51	40040	1525615911396	327
118	139	2	31	218	104	69	26471	2018-05-06 22:11:51	40139	1525615911429	328
117	118	0	31	240	100	67	23599	2018-05-06 22:11:51	40118	1525615911463	329
50	70	5	31	211	74	68	18534	2018-05-06 22:11:51	40070	1525615911496	330
117	129	4	31	240	99	68	23896	2018-05-06 22:11:51	40129	1525615911530	331
8	9	9	31	247	107	66	24914	2018-05-06 22:11:51	40009	1525615911563	332
31	33	0	31	222	103	66	27616	2018-05-06 22:11:51	40033	1525615911596	333
52	40	0	31	235	108	69	24513	2018-05-06 22:11:51	40040	1525615911630	334
52	48	1	31	239	107	66	24571	2018-05-06 22:11:51	40048	1525615911663	335
117	129	5	31	241	102	68	23955	2018-05-06 22:11:51	40129	1525615911697	336
52	31	4	31	209	58	69	25561	2018-05-06 22:11:51	40031	1525615911755	337
118	139	3	31	218	106	69	26529	2018-05-06 22:11:51	40139	1525615911788	338
