source	destination	seqNum	powerLevel	rssi	lqi	padding	timestamp	insert_time	motelabMoteID	milli_time	motelabSeqNo
50	66	5	31	213	75	67	19336	2018-05-06 04:38:41	40066	1525552721749	104
50	52	2	31	223	85	67	18914	2018-05-06 04:38:41	40052	1525552721816	105
115	139	3	31	213	98	69	17764	2018-05-06 04:38:41	40139	1525552721849	106
71	124	9	31	223	106	66	17363	2018-05-06 04:38:41	40124	1525552721882	107
50	41	1	31	225	83	67	19675	2018-05-06 04:38:41	40041	1525552721916	108
72	78	0	31	222	73	67	19411	2018-05-06 04:38:41	40078	1525552721949	109
115	129	6	31	221	106	68	17831	2018-05-06 04:38:41	40129	1525552721983	110
50	64	1	31	212	75	66	19090	2018-05-06 04:38:42	40064	1525552722016	111
50	77	1	31	231	85	66	19078	2018-05-06 04:38:42	40077	1525552722049	112
115	121	4	31	231	107	68	17700	2018-05-06 04:38:42	40121	1525552722083	113
50	40	0	31	233	84	69	18797	2018-05-06 04:38:42	40040	1525552722116	114
115	131	4	31	235	108	69	17844	2018-05-06 04:38:42	40131	1525552722150	115
115	118	5	31	241	108	67	17702	2018-05-06 04:38:42	40118	1525552722183	116
50	38	0	31	224	81	69	19933	2018-05-06 04:38:42	40038	1525552722216	117
115	117	7	31	233	108	67	17791	2018-05-06 04:38:42	40117	1525552722250	118
50	38	1	31	225	85	69	19995	2018-05-06 04:38:42	40038	1525552722283	119
115	129	7	31	220	103	68	17891	2018-05-06 04:38:42	40129	1525552722317	120
50	41	2	31	225	84	67	19737	2018-05-06 04:38:42	40041	1525552722350	121
50	64	2	31	212	81	66	19153	2018-05-06 04:38:42	40064	1525552722383	122
50	43	1	31	240	84	68	18868	2018-05-06 04:38:42	40043	1525552722417	123
50	38	2	31	225	85	69	20057	2018-05-06 04:38:42	40038	1525552722450	124
50	64	3	31	213	82	66	19211	2018-05-06 04:38:42	40064	1525552722484	125
50	43	2	31	240	81	68	18930	2018-05-06 04:38:42	40043	1525552722517	126
115	131	5	31	235	107	69	17904	2018-05-06 04:38:42	40131	1525552722552	127
50	47	1	31	223	82	68	18808	2018-05-06 04:38:42	40047	1525552722584	128
71	132	5	31	229	104	69	16977	2018-05-06 04:38:42	40132	1525552722617	129
115	119	5	31	223	107	68	17673	2018-05-06 04:38:42	40119	1525552722651	130
115	118	6	31	242	107	67	17759	2018-05-06 04:38:42	40118	1525552722684	131
72	78	5	31	222	69	67	19699	2018-05-06 04:38:42	40078	1525552722717	132
50	63	1	31	231	86	69	20246	2018-05-06 04:38:42	40063	1525552722784	133
50	64	4	31	213	72	66	19264	2018-05-06 04:38:42	40064	1525552722818	134
115	123	3	31	225	108	66	17619	2018-05-06 04:38:42	40123	1525552722884	135
50	63	2	31	231	83	69	20308	2018-05-06 04:38:42	40063	1525552722917	136
50	40	1	31	234	83	69	18859	2018-05-06 04:38:42	40040	1525552722951	137
115	118	7	31	241	107	67	17820	2018-05-06 04:38:42	40118	1525552722984	138
50	64	5	31	214	79	66	19325	2018-05-06 04:38:43	40064	1525552723018	139
50	77	2	31	230	83	66	19140	2018-05-06 04:38:43	40077	1525552723084	140
72	80	2	31	219	81	66	19586	2018-05-06 04:38:43	40080	1525552723118	141
72	115	6	31	213	67	68	19977	2018-05-06 04:38:43	40115	1525552723151	142
115	131	6	31	235	108	69	17961	2018-05-06 04:38:43	40131	1525552723185	143
50	52	3	31	223	86	67	18972	2018-05-06 04:38:43	40052	1525552723218	144
115	120	4	31	242	107	69	17539	2018-05-06 04:38:43	40120	1525552723251	145
50	66	6	31	213	75	67	19395	2018-05-06 04:38:43	40066	1525552723285	146
115	129	8	31	220	107	68	17945	2018-05-06 04:38:43	40129	1525552723318	147
50	47	2	31	223	84	68	18870	2018-05-06 04:38:43	40047	1525552723352	148
115	119	6	31	223	106	68	17730	2018-05-06 04:38:43	40119	1525552723385	149
50	53	2	31	239	85	69	18857	2018-05-06 04:38:43	40053	1525552723418	150
50	63	3	31	231	86	69	20366	2018-05-06 04:38:43	40063	1525552723452	151
72	80	3	31	219	82	66	19641	2018-05-06 04:38:43	40080	1525552723485	152
115	123	4	31	225	104	66	17674	2018-05-06 04:38:43	40123	1525552723518	153
50	77	5	31	230	84	66	19312	2018-05-06 04:38:43	40077	1525552723552	154
115	117	8	31	233	108	67	17845	2018-05-06 04:38:43	40117	1525552723585	155
50	53	3	31	239	87	69	18915	2018-05-06 04:38:43	40053	1525552723619	156
115	131	7	31	235	108	69	18022	2018-05-06 04:38:43	40131	1525552723652	157
50	64	6	31	214	79	66	19383	2018-05-06 04:38:43	40064	1525552723685	158
115	117	9	31	233	108	67	17907	2018-05-06 04:38:43	40117	1525552723719	159
50	77	6	31	230	85	66	19371	2018-05-06 04:38:43	40077	1525552723752	160
50	53	4	31	239	82	69	18969	2018-05-06 04:38:43	40053	1525552723786	161
50	47	3	31	223	82	68	18928	2018-05-06 04:38:43	40047	1525552723819	162
50	77	7	31	231	84	66	19429	2018-05-06 04:38:43	40077	1525552723852	163
71	132	6	31	229	105	69	17039	2018-05-06 04:38:43	40132	1525552723886	164
