source	destination	seqNum	powerLevel	rssi	lqi	padding	timestamp	insert_time	motelabMoteID	milli_time	motelabSeqNo
117	124	4	31	209	65	66	23382	2018-05-06 04:11:34	40124	1525551094204	25
117	120	0	31	238	101	69	23217	2018-05-06 04:11:34	40120	1525551094237	26
8	9	7	31	245	106	66	24651	2018-05-06 04:11:34	40009	1525551094273	27
117	127	0	31	226	87	69	23245	2018-05-06 04:11:34	40127	1525551094304	28
117	135	0	31	223	98	66	23239	2018-05-06 04:11:34	40135	1525551094338	29
117	119	2	31	225	95	68	23349	2018-05-06 04:11:34	40119	1525551094371	30
117	127	1	31	226	99	69	23304	2018-05-06 04:11:34	40127	1525551094404	31
117	120	1	31	239	100	69	23276	2018-05-06 04:11:34	40120	1525551094438	32
8	13	3	31	222	105	65	24081	2018-05-06 04:11:34	40013	1525551094471	33
117	124	6	31	209	61	66	23494	2018-05-06 04:11:34	40124	1525551094505	34
117	123	0	31	227	99	66	23237	2018-05-06 04:11:34	40123	1525551094538	35
8	13	4	31	221	105	65	24139	2018-05-06 04:11:34	40013	1525551094571	36
139	122	0	31	1	90	67	23892	2018-05-06 04:11:34	40122	1525551094605	37
117	123	1	31	227	99	66	23296	2018-05-06 04:11:34	40123	1525551094638	38
52	77	1	31	212	79	66	24424	2018-05-06 04:11:34	40077	1525551094672	39
117	120	2	31	239	102	69	23333	2018-05-06 04:11:34	40120	1525551094705	40
52	31	0	31	209	71	69	24794	2018-05-06 04:11:34	40031	1525551094738	41
139	132	0	31	242	93	68	24263	2018-05-06 04:11:34	40132	1525551094772	42
52	32	0	31	214	103	69	24717	2018-05-06 04:11:34	40032	1525551094805	43
117	118	3	31	241	101	67	23391	2018-05-06 04:11:34	40118	1525551094839	44
52	56	1	31	212	103	67	25031	2018-05-06 04:11:34	40056	1525551094872	45
139	122	1	31	0	92	67	23949	2018-05-06 04:11:34	40122	1525551094905	46
117	120	3	31	238	102	69	23390	2018-05-06 04:11:34	40120	1525551094939	47
8	64	2	31	217	107	69	22418	2018-05-06 04:11:34	40064	1525551094972	48
9	39	0	31	211	68	68	25047	2018-05-06 04:11:35	40039	1525551095006	49
52	44	0	31	218	97	69	24952	2018-05-06 04:11:35	40044	1525551095039	50
52	31	1	31	209	73	69	24854	2018-05-06 04:11:35	40031	1525551095072	51
9	39	1	31	211	81	68	25109	2018-05-06 04:11:35	40039	1525551095106	52
117	127	2	31	226	101	69	23361	2018-05-06 04:11:35	40127	1525551095139	53
9	8	0	31	242	104	68	26897	2018-05-06 04:11:35	40008	1525551095172	54
52	77	2	31	212	67	66	24477	2018-05-06 04:11:35	40077	1525551095206	55
52	48	0	31	239	108	66	24985	2018-05-06 04:11:35	40048	1525551095239	56
52	33	6	31	208	71	66	25433	2018-05-06 04:11:35	40033	1525551095273	57
117	120	4	31	239	101	69	23442	2018-05-06 04:11:35	40120	1525551095306	58
9	26	0	31	210	75	66	25078	2018-05-06 04:11:35	40026	1525551095339	59
52	44	1	31	218	102	69	25013	2018-05-06 04:11:35	40044	1525551095373	60
52	77	3	31	212	75	66	24536	2018-05-06 04:11:35	40077	1525551095406	61
117	129	1	31	241	99	68	23676	2018-05-06 04:11:35	40129	1525551095440	62
9	39	2	31	210	76	68	25171	2018-05-06 04:11:35	40039	1525551095473	63
52	48	1	31	239	107	66	25046	2018-05-06 04:11:35	40048	1525551095506	64
52	50	0	31	223	107	67	25668	2018-05-06 04:11:35	40050	1525551095540	65
117	119	3	31	225	100	68	23406	2018-05-06 04:11:35	40119	1525551095573	66
117	115	0	31	237	99	68	23224	2018-05-06 04:11:35	40115	1525551095607	67
52	33	8	31	208	71	66	25554	2018-05-06 04:11:35	40033	1525551095640	68
52	77	6	31	212	84	66	24706	2018-05-06 04:11:35	40077	1525551095673	69
8	13	5	31	220	107	65	24193	2018-05-06 04:11:35	40013	1525551095707	70
52	44	2	31	218	103	69	25066	2018-05-06 04:11:35	40044	1525551095740	71
117	135	2	31	223	98	66	23354	2018-05-06 04:11:35	40135	1525551095773	72
8	13	6	31	222	103	65	24252	2018-05-06 04:11:35	40013	1525551095807	73
52	77	7	31	212	81	66	24765	2018-05-06 04:11:35	40077	1525551095840	74
117	119	4	31	225	99	68	23459	2018-05-06 04:11:35	40119	1525551095874	75
52	41	0	31	243	108	67	25449	2018-05-06 04:11:35	40041	1525551095907	76
117	118	4	31	240	101	67	23443	2018-05-06 04:11:35	40118	1525551095941	77
52	31	2	31	209	84	69	24908	2018-05-06 04:11:35	40031	1525551095974	78
52	47	0	31	232	108	68	24974	2018-05-06 04:11:36	40047	1525551096007	79
52	24	0	31	211	87	69	24758	2018-05-06 04:11:36	40024	1525551096041	80
8	67	0	31	216	102	68	21838	2018-05-06 04:11:36	40067	1525551096074	81
52	47	1	31	233	108	68	25034	2018-05-06 04:11:36	40047	1525551096107	82
117	135	3	31	223	97	66	23411	2018-05-06 04:11:36	40135	1525551096141	83
52	31	3	31	208	70	69	24966	2018-05-06 04:11:36	40031	1525551096183	84
9	8	1	31	242	101	68	26959	2018-05-06 04:11:36	40008	1525551096224	85
118	70	1	31	214	102	68	25756	2018-05-06 04:11:36	40070	1525551096266	86
52	47	2	31	233	107	68	25087	2018-05-06 04:11:36	40047	1525551096308	87
52	24	1	31	211	98	69	24818	2018-05-06 04:11:36	40024	1525551096374	88
52	77	8	31	211	75	66	24827	2018-05-06 04:11:36	40077	1525551096416	89
139	66	2	31	218	89	67	24404	2018-05-06 04:11:36	40066	1525551096458	90
52	24	2	31	211	96	69	24871	2018-05-06 04:11:36	40024	1525551096500	91
117	123	2	31	227	99	66	23353	2018-05-06 04:11:36	40123	1525551096541	92
52	47	3	31	233	102	68	25146	2018-05-06 04:11:36	40047	1525551096583	93
117	121	0	31	223	90	67	23222	2018-05-06 04:11:36	40121	1525551096625	94
118	117	0	31	238	108	67	26580	2018-05-06 04:11:36	40117	1525551096667	95
52	48	2	31	239	107	66	25099	2018-05-06 04:11:36	40048	1525551096742	96
117	115	1	31	237	102	68	23283	2018-05-06 04:11:36	40115	1525551096783	97
52	24	3	31	211	87	69	24930	2018-05-06 04:11:36	40024	1525551096825	98
52	44	3	31	218	102	69	25125	2018-05-06 04:11:36	40044	1525551096908	99
117	135	4	31	223	101	66	23464	2018-05-06 04:11:36	40135	1525551096950	100
52	40	0	31	236	108	69	24996	2018-05-06 04:11:36	40040	1525551096992	101
117	121	1	31	225	98	67	23281	2018-05-06 04:11:37	40121	1525551097025	102
117	115	2	31	237	103	68	23340	2018-05-06 04:11:37	40115	1525551097059	103
9	8	2	31	241	103	68	27021	2018-05-06 04:11:37	40008	1525551097125	104
117	131	2	31	225	101	66	23539	2018-05-06 04:11:37	40131	1525551097159	105
117	118	5	31	241	100	67	23502	2018-05-06 04:11:37	40118	1525551097192	106
52	44	4	31	218	102	69	25185	2018-05-06 04:11:37	40044	1525551097226	107
53	77	1	31	219	106	66	27017	2018-05-06 04:11:37	40077	1525551097259	108
52	43	0	31	224	107	68	25673	2018-05-06 04:11:37	40043	1525551097292	109
139	124	0	31	221	89	66	23813	2018-05-06 04:11:37	40124	1525551097326	110
52	41	1	31	247	107	67	25510	2018-05-06 04:11:37	40041	1525551097359	111
117	121	2	31	224	100	67	23338	2018-05-06 04:11:37	40121	1525551097393	112
9	8	3	31	241	102	68	27078	2018-05-06 04:11:37	40008	1525551097426	113
8	64	3	31	217	100	69	22475	2018-05-06 04:11:37	40064	1525551097461	114
117	119	5	31	225	99	68	23518	2018-05-06 04:11:37	40119	1525551097493	115
31	33	0	31	222	103	66	27842	2018-05-06 04:11:37	40033	1525551097526	116
8	64	4	31	217	105	69	22532	2018-05-06 04:11:37	40064	1525551097559	117
52	40	1	31	236	108	69	25057	2018-05-06 04:11:37	40040	1525551097593	118
117	131	3	31	226	97	66	23597	2018-05-06 04:11:37	40131	1525551097626	119
52	43	1	31	224	107	68	25734	2018-05-06 04:11:37	40043	1525551097660	120
53	77	2	31	219	104	66	27074	2018-05-06 04:11:37	40077	1525551097693	121
117	135	5	31	222	98	66	23523	2018-05-06 04:11:37	40135	1525551097726	122
139	124	1	31	220	95	66	23870	2018-05-06 04:11:37	40124	1525551097762	123
9	8	4	31	242	102	68	27137	2018-05-06 04:11:37	40008	1525551097793	124
10	21	1	31	224	103	66	29864	2018-05-06 04:11:37	40021	1525551097827	125
10	20	1	31	212	90	68	30044	2018-05-06 04:11:37	40020	1525551097860	126
52	24	4	31	211	91	69	24990	2018-05-06 04:11:37	40024	1525551097893	127
52	63	0	31	214	96	69	24282	2018-05-06 04:11:37	40063	1525551097927	128
117	120	5	31	239	103	69	23501	2018-05-06 04:11:37	40120	1525551097960	129
10	21	2	31	224	104	66	29920	2018-05-06 04:11:37	40021	1525551097994	130
8	13	7	31	222	106	65	24308	2018-05-06 04:11:38	40013	1525551098027	131
8	9	8	31	245	106	66	24711	2018-05-06 04:11:38	40009	1525551098060	132
52	48	3	31	239	102	66	25158	2018-05-06 04:11:38	40048	1525551098094	133
118	139	0	31	217	106	69	26384	2018-05-06 04:11:38	40139	1525551098127	134
31	33	1	31	222	105	66	27902	2018-05-06 04:11:38	40033	1525551098160	135
10	3	0	31	233	105	68	30042	2018-05-06 04:11:38	40003	1525551098194	136
10	12	0	31	240	104	69	29628	2018-05-06 04:11:38	40012	1525551098227	137
139	122	2	31	1	94	67	24007	2018-05-06 04:11:38	40122	1525551098261	138
52	48	4	31	239	106	66	25218	2018-05-06 04:11:38	40048	1525551098294	139
117	118	6	31	243	98	67	23556	2018-05-06 04:11:38	40118	1525551098328	140
52	56	2	31	212	102	67	25084	2018-05-06 04:11:38	40056	1525551098361	141
117	135	6	31	222	100	66	23576	2018-05-06 04:11:38	40135	1525551098394	142
10	21	3	31	224	103	66	29978	2018-05-06 04:11:38	40021	1525551098428	143
52	48	5	31	238	108	66	25274	2018-05-06 04:11:38	40048	1525551098461	144
139	66	3	31	218	92	67	24458	2018-05-06 04:11:38	40066	1525551098494	145
9	39	3	31	211	75	68	25228	2018-05-06 04:11:38	40039	1525551098528	146
53	77	3	31	219	104	66	27133	2018-05-06 04:11:38	40077	1525551098561	147
10	3	1	31	233	105	68	30100	2018-05-06 04:11:38	40003	1525551098595	148
117	135	7	31	223	98	66	23632	2018-05-06 04:11:38	40135	1525551098628	149
31	52	1	31	209	62	67	27816	2018-05-06 04:11:38	40052	1525551098661	150
52	50	1	31	222	107	67	25728	2018-05-06 04:11:38	40050	1525551098695	151
117	135	8	31	223	98	66	23686	2018-05-06 04:11:38	40135	1525551098728	152
117	129	2	31	240	97	68	23732	2018-05-06 04:11:38	40129	1525551098762	153
117	119	6	31	224	98	68	23571	2018-05-06 04:11:38	40119	1525551098795	154
117	127	3	31	224	102	69	23418	2018-05-06 04:11:38	40127	1525551098828	155
31	52	3	31	209	60	67	27924	2018-05-06 04:11:38	40052	1525551098862	156
139	132	1	31	242	95	68	24320	2018-05-06 04:11:38	40132	1525551098895	157
8	13	8	31	222	104	65	24369	2018-05-06 04:11:38	40013	1525551098929	158
52	43	2	31	225	107	68	25787	2018-05-06 04:11:38	40043	1525551098963	159
117	129	3	31	240	101	68	23790	2018-05-06 04:11:38	40129	1525551098997	160
52	48	6	31	239	108	66	25328	2018-05-06 04:11:39	40048	1525551099030	161
75	69	0	31	240	107	66	28896	2018-05-06 04:11:39	40069	1525551099063	162
139	132	2	31	242	94	68	24378	2018-05-06 04:11:39	40132	1525551099097	163
8	13	9	31	222	103	65	24431	2018-05-06 04:11:39	40013	1525551099130	164
10	12	1	31	240	106	69	29686	2018-05-06 04:11:39	40012	1525551099163	165
117	119	7	31	225	97	68	23627	2018-05-06 04:11:39	40119	1525551099197	166
139	66	4	31	218	94	67	24515	2018-05-06 04:11:39	40066	1525551099230	167
8	64	5	31	217	105	69	22586	2018-05-06 04:11:39	40064	1525551099264	168
10	20	2	31	212	94	68	30100	2018-05-06 04:11:39	40020	1525551099297	169
117	115	3	31	237	100	68	23397	2018-05-06 04:11:39	40115	1525551099330	170
8	9	9	31	245	106	66	24773	2018-05-06 04:11:39	40009	1525551099364	171
52	47	4	31	233	107	68	25206	2018-05-06 04:11:39	40047	1525551099397	172
10	12	2	31	240	104	69	29742	2018-05-06 04:11:39	40012	1525551099431	173
9	26	1	31	210	87	66	25140	2018-05-06 04:11:39	40026	1525551099464	174
117	119	8	31	225	96	68	23681	2018-05-06 04:11:39	40119	1525551099497	175
9	8	5	31	242	104	68	27193	2018-05-06 04:11:39	40008	1525551099531	176
117	123	3	31	227	100	66	23410	2018-05-06 04:11:39	40123	1525551099564	177
52	48	7	31	239	107	66	25387	2018-05-06 04:11:39	40048	1525551099598	178
52	50	2	31	224	107	67	25781	2018-05-06 04:11:39	40050	1525551099631	179
10	80	0	31	243	103	66	27405	2018-05-06 04:11:39	40080	1525551099664	180
8	64	6	31	217	105	69	22645	2018-05-06 04:11:39	40064	1525551099698	181
117	119	9	31	225	98	68	23734	2018-05-06 04:11:39	40119	1525551099731	182
9	13	0	31	218	93	65	26736	2018-05-06 04:11:39	40013	1525551099764	183
75	69	1	31	241	104	66	28952	2018-05-06 04:11:39	40069	1525551099798	184
10	3	2	31	233	105	68	30156	2018-05-06 04:11:39	40003	1525551099831	185
10	20	3	31	212	96	68	30158	2018-05-06 04:11:39	40020	1525551099898	186
52	50	3	31	224	108	67	25840	2018-05-06 04:11:39	40050	1525551099931	187
52	43	3	31	224	102	68	25845	2018-05-06 04:11:39	40043	1525551099965	188
75	69	2	31	240	107	66	29010	2018-05-06 04:11:39	40069	1525551099998	189
117	115	4	31	237	103	68	23449	2018-05-06 04:11:40	40115	1525551100032	190
117	131	4	31	226	96	66	23649	2018-05-06 04:11:40	40131	1525551100107	191
117	129	4	31	241	101	68	23842	2018-05-06 04:11:40	40129	1525551100140	192
52	32	1	31	214	92	69	24777	2018-05-06 04:11:40	40032	1525551100174	193
10	17	0	31	245	104	69	29644	2018-05-06 04:11:40	40017	1525551100207	194
52	47	5	31	232	107	68	25262	2018-05-06 04:11:40	40047	1525551100240	195
31	33	2	31	222	104	66	27956	2018-05-06 04:11:40	40033	1525551100274	196
75	69	3	31	241	108	66	29066	2018-05-06 04:11:40	40069	1525551100307	197
117	123	4	31	227	101	66	23462	2018-05-06 04:11:40	40123	1525551100340	198
31	52	5	31	209	73	67	28039	2018-05-06 04:11:40	40052	1525551100374	199
139	122	3	31	1	94	67	24061	2018-05-06 04:11:40	40122	1525551100407	200
9	39	4	31	211	80	68	25287	2018-05-06 04:11:40	40039	1525551100441	201
139	124	2	31	220	91	66	23928	2018-05-06 04:11:40	40124	1525551100482	202
139	122	4	31	1	93	67	24119	2018-05-06 04:11:40	40122	1525551100516	203
31	52	6	31	209	77	67	28100	2018-05-06 04:11:40	40052	1525551100557	204
117	131	5	31	225	100	66	23708	2018-05-06 04:11:40	40131	1525551100599	205
117	115	5	31	237	100	68	23508	2018-05-06 04:11:40	40115	1525551100641	206
118	70	2	31	214	104	68	25816	2018-05-06 04:11:40	40070	1525551100684	207
9	8	6	31	242	102	68	27251	2018-05-06 04:11:40	40008	1525551100724	208
9	13	1	31	217	91	65	26797	2018-05-06 04:11:40	40013	1525551100766	209
117	121	3	31	223	100	67	23395	2018-05-06 04:11:40	40121	1525551100808	210
52	31	4	31	209	77	69	25026	2018-05-06 04:11:40	40031	1525551100850	211
9	26	3	31	210	87	66	25259	2018-05-06 04:11:40	40026	1525551100891	212
9	8	7	31	241	104	68	27309	2018-05-06 04:11:40	40008	1525551100933	213
9	13	2	31	217	97	65	26860	2018-05-06 04:11:40	40013	1525551100975	214
10	80	1	31	243	104	66	27464	2018-05-06 04:11:41	40080	1525551101016	215
31	33	3	31	222	102	66	28009	2018-05-06 04:11:41	40033	1525551101058	216
75	69	4	31	240	108	66	29122	2018-05-06 04:11:41	40069	1525551101100	217
9	26	4	31	211	83	66	25317	2018-05-06 04:11:41	40026	1525551101142	218
10	80	2	31	243	105	66	27520	2018-05-06 04:11:41	40080	1525551101183	219
52	43	4	31	224	105	68	25906	2018-05-06 04:11:41	40043	1525551101225	220
9	26	5	31	210	82	66	25374	2018-05-06 04:11:41	40026	1525551101267	221
10	12	3	31	240	107	69	29800	2018-05-06 04:11:41	40012	1525551101308	222
117	135	9	31	223	100	66	23739	2018-05-06 04:11:41	40135	1525551101350	223
10	3	3	31	233	106	68	30214	2018-05-06 04:11:41	40003	1525551101392	224
52	32	2	31	214	96	69	24830	2018-05-06 04:11:41	40032	1525551101425	225
9	39	5	31	211	81	68	25343	2018-05-06 04:11:41	40039	1525551101459	226
75	71	0	31	246	108	69	28456	2018-05-06 04:11:41	40071	1525551101492	227
10	12	4	31	240	106	69	29855	2018-05-06 04:11:41	40012	1525551101526	228
10	17	1	31	245	104	69	29702	2018-05-06 04:11:41	40017	1525551101559	229
75	69	5	31	240	106	66	29177	2018-05-06 04:11:41	40069	1525551101592	230
118	139	1	31	218	104	69	26440	2018-05-06 04:11:41	40139	1525551101626	231
117	115	6	31	237	103	68	23562	2018-05-06 04:11:41	40115	1525551101659	232
10	3	4	31	233	103	68	30268	2018-05-06 04:11:41	40003	1525551101692	233
31	33	4	31	222	103	66	28067	2018-05-06 04:11:41	40033	1525551101726	234
10	3	5	31	233	105	68	30328	2018-05-06 04:11:41	40003	1525551101801	235
52	32	3	31	215	95	69	24889	2018-05-06 04:11:41	40032	1525551101834	236
31	33	5	31	223	102	66	28124	2018-05-06 04:11:41	40033	1525551101868	237
117	115	7	31	237	99	68	23617	2018-05-06 04:11:41	40115	1525551101901	238
118	119	0	31	222	107	68	26416	2018-05-06 04:11:41	40119	1525551101934	239
52	32	4	31	214	92	69	24949	2018-05-06 04:11:41	40032	1525551101970	240
9	39	6	31	211	78	68	25401	2018-05-06 04:11:42	40039	1525551102001	241
118	70	4	31	214	102	68	25928	2018-05-06 04:11:42	40070	1525551102035	242
52	50	4	31	224	108	67	25900	2018-05-06 04:11:42	40050	1525551102068	243
120	78	0	31	210	79	67	31620	2018-05-06 04:11:42	40078	1525551102101	244
52	41	2	31	243	107	67	25563	2018-05-06 04:11:42	40041	1525551102168	245
139	124	3	31	220	96	66	23982	2018-05-06 04:11:42	40124	1525551102427	246
52	56	3	31	211	100	67	25143	2018-05-06 04:11:42	40056	1525551102460	247
31	52	8	31	209	70	67	28222	2018-05-06 04:11:42	40052	1525551102502	248
53	77	4	31	219	105	66	27195	2018-05-06 04:11:42	40077	1525551102585	249
10	20	4	31	212	97	68	30212	2018-05-06 04:11:42	40020	1525551102669	250
118	70	5	31	214	102	68	25989	2018-05-06 04:11:42	40070	1525551102724	251
52	32	5	31	214	96	69	25005	2018-05-06 04:11:42	40032	1525551102752	252
31	33	6	31	222	105	66	28186	2018-05-06 04:11:42	40033	1525551102785	253
118	70	7	31	214	100	68	26105	2018-05-06 04:11:42	40070	1525551102819	254
9	39	7	31	211	75	68	25459	2018-05-06 04:11:42	40039	1525551102852	255
10	20	6	31	212	93	68	30326	2018-05-06 04:11:42	40020	1525551102886	256
117	121	4	31	223	99	67	23447	2018-05-06 04:11:42	40121	1525551102919	257
8	67	1	31	216	104	68	21893	2018-05-06 04:11:42	40067	1525551102952	258
33	38	0	31	212	91	69	33195	2018-05-06 04:11:42	40038	1525551102986	259
10	21	4	31	224	104	66	30032	2018-05-06 04:11:43	40021	1525551103019	260
33	37	0	31	228	100	69	33216	2018-05-06 04:11:43	40037	1525551103053	261
9	39	8	31	211	76	68	25521	2018-05-06 04:11:43	40039	1525551103086	262
8	67	2	31	216	105	68	21948	2018-05-06 04:11:43	40067	1525551103119	263
9	8	8	31	242	104	68	27371	2018-05-06 04:11:43	40008	1525551103153	264
117	120	6	31	239	101	69	23555	2018-05-06 04:11:43	40120	1525551103186	265
33	38	1	31	213	91	69	33249	2018-05-06 04:11:43	40038	1525551103220	266
52	56	5	31	212	102	67	25259	2018-05-06 04:11:43	40056	1525551103253	267
52	63	1	31	215	91	69	24343	2018-05-06 04:11:43	40063	1525551103286	268
52	56	6	31	211	102	67	25313	2018-05-06 04:11:43	40056	1525551103370	269
52	47	6	31	232	107	68	25317	2018-05-06 04:11:43	40047	1525551103403	270
52	32	6	31	214	89	69	25059	2018-05-06 04:11:43	40032	1525551103437	271
118	119	1	31	222	107	68	26471	2018-05-06 04:11:43	40119	1525551103470	272
117	121	5	31	223	99	67	23506	2018-05-06 04:11:43	40121	1525551103503	273
52	50	5	31	224	107	67	25956	2018-05-06 04:11:43	40050	1525551103537	274
33	38	2	31	213	85	69	33305	2018-05-06 04:11:43	40038	1525551103570	275
52	41	3	31	243	107	67	25622	2018-05-06 04:11:43	40041	1525551103603	276
118	119	2	31	222	108	68	26531	2018-05-06 04:11:43	40119	1525551103637	277
52	63	2	31	214	94	69	24396	2018-05-06 04:11:43	40063	1525551103670	278
118	139	2	31	217	106	69	26499	2018-05-06 04:11:43	40139	1525551103706	279
52	24	5	31	212	94	69	25046	2018-05-06 04:11:43	40024	1525551103737	280
52	47	7	31	232	107	68	25375	2018-05-06 04:11:43	40047	1525551103770	281
10	3	6	31	233	104	68	30383	2018-05-06 04:11:43	40003	1525551103804	282
8	67	3	31	216	104	68	22005	2018-05-06 04:11:43	40067	1525551103837	283
33	38	3	31	212	93	69	33359	2018-05-06 04:11:43	40038	1525551103871	284
75	69	6	31	240	106	66	29234	2018-05-06 04:11:43	40069	1525551103904	285
10	17	2	31	245	105	69	29759	2018-05-06 04:11:43	40017	1525551103937	286
10	3	7	31	233	105	68	30443	2018-05-06 04:11:43	40003	1525551103971	287
118	70	8	31	214	103	68	26159	2018-05-06 04:11:44	40070	1525551104004	288
52	43	5	31	225	107	68	25961	2018-05-06 04:11:44	40043	1525551104038	289
10	3	8	31	233	104	68	30502	2018-05-06 04:11:44	40003	1525551104071	290
31	52	9	31	209	66	67	28282	2018-05-06 04:11:44	40052	1525551104104	291
52	31	6	31	209	71	69	25137	2018-05-06 04:11:44	40031	1525551104138	292
120	78	1	31	210	84	67	31679	2018-05-06 04:11:44	40078	1525551104171	293
117	129	5	31	240	99	68	23901	2018-05-06 04:11:44	40129	1525551104206	294
139	66	5	31	218	91	67	24574	2018-05-06 04:11:44	40066	1525551104239	295
117	127	4	31	223	99	69	23470	2018-05-06 04:11:44	40127	1525551104272	296
120	78	2	31	210	92	67	31739	2018-05-06 04:11:44	40078	1525551104306	297
118	119	3	31	222	108	68	26588	2018-05-06 04:11:44	40119	1525551104339	298
8	67	4	31	216	102	68	22062	2018-05-06 04:11:44	40067	1525551104373	299
32	52	0	31	210	89	67	30836	2018-05-06 04:11:44	40052	1525551104406	300
52	32	7	31	214	92	69	25118	2018-05-06 04:11:44	40032	1525551104439	301
52	56	7	31	212	102	67	25372	2018-05-06 04:11:44	40056	1525551104473	302
8	67	5	31	216	99	68	22116	2018-05-06 04:11:44	40067	1525551104506	303
117	129	6	31	240	98	68	23954	2018-05-06 04:11:44	40129	1525551104540	304
118	119	4	31	222	106	68	26643	2018-05-06 04:11:44	40119	1525551104573	305
52	56	8	31	211	99	67	25434	2018-05-06 04:11:44	40056	1525551104606	306
118	70	9	31	214	101	68	26213	2018-05-06 04:11:44	40070	1525551104640	307
10	20	7	31	212	96	68	30387	2018-05-06 04:11:44	40020	1525551104673	308
52	43	6	31	224	105	68	26016	2018-05-06 04:11:44	40043	1525551104707	309
52	41	4	31	247	107	67	25682	2018-05-06 04:11:44	40041	1525551104740	310
139	122	5	31	1	94	67	24177	2018-05-06 04:11:44	40122	1525551104773	311
10	12	5	31	240	105	69	29914	2018-05-06 04:11:44	40012	1525551104809	312
120	78	3	31	210	79	67	31797	2018-05-06 04:11:44	40078	1525551104840	313
52	56	9	31	212	96	67	25491	2018-05-06 04:11:44	40056	1525551104873	314
8	67	6	31	217	102	68	22176	2018-05-06 04:11:44	40067	1525551104907	315
10	70	0	31	218	101	68	27394	2018-05-06 04:11:44	40070	1525551104974	316
10	12	6	31	240	105	69	29969	2018-05-06 04:11:45	40012	1525551105007	317
10	70	1	31	217	102	68	27453	2018-05-06 04:11:45	40070	1525551105041	318
139	66	6	31	218	89	67	24636	2018-05-06 04:11:45	40066	1525551105074	319
120	78	4	31	209	82	67	31859	2018-05-06 04:11:45	40078	1525551105116	320
12	10	0	31	237	108	68	36536	2018-05-06 04:11:45	40010	1525551105157	321
52	47	8	31	233	108	68	25438	2018-05-06 04:11:45	40047	1525551105199	322
118	135	0	31	220	107	66	26420	2018-05-06 04:11:45	40135	1525551105241	323
10	12	7	31	240	103	69	30029	2018-05-06 04:11:45	40012	1525551105282	324
117	121	6	31	224	97	67	23560	2018-05-06 04:11:45	40121	1525551105324	325
10	20	8	31	212	91	68	30446	2018-05-06 04:11:45	40020	1525551105366	326
10	80	3	31	245	105	66	27578	2018-05-06 04:11:45	40080	1525551105408	327
52	24	6	31	211	94	69	25101	2018-05-06 04:11:45	40024	1525551105449	328
52	32	8	31	214	99	69	25180	2018-05-06 04:11:45	40032	1525551105491	329
118	139	3	31	218	101	69	26557	2018-05-06 04:11:45	40139	1525551105533	330
10	3	9	31	233	104	68	30561	2018-05-06 04:11:45	40003	1525551105575	331
10	20	9	31	212	94	68	30505	2018-05-06 04:11:45	40020	1525551105616	332
139	66	7	31	219	86	67	24693	2018-05-06 04:11:45	40066	1525551105658	333
9	13	3	31	217	95	65	26917	2018-05-06 04:11:45	40013	1525551105700	334
11	20	0	31	224	107	68	33458	2018-05-06 04:11:45	40020	1525551105741	335
117	120	7	31	238	103	69	23610	2018-05-06 04:11:45	40120	1525551105783	336
117	131	6	31	225	98	66	23761	2018-05-06 04:11:45	40131	1525551105825	337
77	53	0	31	219	106	69	35522	2018-05-06 04:11:45	40053	1525551105867	338
