source	destination	seqNum	powerLevel	rssi	lqi	padding	timestamp	insert_time	motelabMoteID	milli_time	motelabSeqNo
115	119	3	31	223	107	68	17574	2018-05-06 04:26:13	40119	1525551973842	45
115	118	3	31	242	108	67	17698	2018-05-06 04:26:13	40118	1525551973875	46
50	53	1	31	239	83	69	19049	2018-05-06 04:26:13	40053	1525551973909	47
115	139	4	31	213	99	69	17439	2018-05-06 04:26:13	40139	1525551973942	48
115	123	5	31	225	108	66	17639	2018-05-06 04:26:13	40123	1525551973975	49
115	122	7	31	211	72	67	18685	2018-05-06 04:26:14	40122	1525551974009	50
50	47	1	31	223	80	68	19074	2018-05-06 04:26:14	40047	1525551974042	51
50	43	0	31	241	83	68	19011	2018-05-06 04:26:14	40043	1525551974076	52
115	64	0	31	209	84	66	16738	2018-05-06 04:26:14	40064	1525551974109	53
50	77	1	31	228	81	66	17862	2018-05-06 04:26:14	40077	1525551974142	54
50	47	2	31	223	83	68	19137	2018-05-06 04:26:14	40047	1525551974176	55
115	64	1	31	209	89	66	16798	2018-05-06 04:26:14	40064	1525551974209	56
115	121	4	31	230	107	68	17512	2018-05-06 04:26:14	40121	1525551974243	57
115	119	4	31	223	108	68	17629	2018-05-06 04:26:14	40119	1525551974276	58
115	64	2	31	209	81	66	16852	2018-05-06 04:26:14	40064	1525551974309	59
50	52	0	31	223	85	67	18990	2018-05-06 04:26:14	40052	1525551974343	60
115	118	4	31	241	107	67	17753	2018-05-06 04:26:14	40118	1525551974376	61
115	117	3	31	233	108	67	17512	2018-05-06 04:26:14	40117	1525551974409	62
115	120	5	31	243	107	69	17660	2018-05-06 04:26:14	40120	1525551974445	63
50	77	2	31	230	82	66	17925	2018-05-06 04:26:14	40077	1525551974476	64
115	119	5	31	223	107	68	17689	2018-05-06 04:26:14	40119	1525551974510	65
50	63	1	31	231	86	69	19354	2018-05-06 04:26:14	40063	1525551974543	66
115	119	6	31	223	108	68	17746	2018-05-06 04:26:14	40119	1525551974577	67
115	120	6	31	242	108	69	17717	2018-05-06 04:26:14	40120	1525551974635	68
115	70	0	31	210	79	68	16668	2018-05-06 04:26:14	40070	1525551974668	69
50	41	1	31	225	83	67	19181	2018-05-06 04:26:14	40041	1525551974710	70
115	70	1	31	210	70	68	16728	2018-05-06 04:26:14	40070	1525551974745	71
50	41	2	31	225	84	67	19244	2018-05-06 04:26:14	40041	1525551974778	72
115	122	8	31	211	74	67	18739	2018-05-06 04:26:14	40122	1525551974853	73
115	121	5	31	230	107	68	17571	2018-05-06 04:26:14	40121	1525551974886	74
115	129	2	31	221	106	68	17524	2018-05-06 04:26:14	40129	1525551974920	75
115	131	4	31	235	108	66	17631	2018-05-06 04:26:14	40131	1525551974953	76
50	47	3	31	223	83	68	19195	2018-05-06 04:26:14	40047	1525551974987	77
50	41	3	31	225	86	67	19302	2018-05-06 04:26:15	40041	1525551975020	78
115	119	7	31	223	107	68	17807	2018-05-06 04:26:15	40119	1525551975053	79
115	117	4	31	233	108	67	17568	2018-05-06 04:26:15	40117	1525551975087	80
115	64	3	31	209	90	66	16909	2018-05-06 04:26:15	40064	1525551975120	81
50	52	1	31	223	84	67	19052	2018-05-06 04:26:15	40052	1525551975153	82
115	123	6	31	225	108	66	17696	2018-05-06 04:26:15	40123	1525551975187	83
115	70	2	31	210	85	68	16782	2018-05-06 04:26:15	40070	1525551975220	84
50	52	2	31	223	84	67	19115	2018-05-06 04:26:15	40052	1525551975254	85
50	43	1	31	240	85	68	19073	2018-05-06 04:26:15	40043	1525551975287	86
115	118	5	31	241	108	67	17813	2018-05-06 04:26:15	40118	1525551975320	87
50	38	1	31	225	83	69	19592	2018-05-06 04:26:15	40038	1525551975356	88
50	43	2	31	241	83	68	19135	2018-05-06 04:26:15	40043	1525551975387	89
50	53	2	31	239	84	69	19112	2018-05-06 04:26:15	40053	1525551975421	90
50	77	3	31	230	85	66	17983	2018-05-06 04:26:15	40077	1525551975454	91
115	64	5	31	209	87	66	17023	2018-05-06 04:26:15	40064	1525551975529	92
50	41	4	31	225	86	67	19355	2018-05-06 04:26:15	40041	1525551975596	93
115	120	7	31	242	107	69	17778	2018-05-06 04:26:15	40120	1525551975629	94
72	115	1	31	213	71	68	20332	2018-05-06 04:26:15	40115	1525551975663	95
50	39	0	31	221	85	68	19542	2018-05-06 04:26:15	40039	1525551975696	96
115	120	8	31	242	108	69	17832	2018-05-06 04:26:15	40120	1525551975729	97
50	38	2	31	225	82	69	19655	2018-05-06 04:26:15	40038	1525551975763	98
115	70	5	31	210	77	68	16953	2018-05-06 04:26:15	40070	1525551975796	99
115	139	5	31	213	92	69	17498	2018-05-06 04:26:15	40139	1525551975830	100
50	40	0	31	234	85	69	19125	2018-05-06 04:26:15	40040	1525551975922	101
50	63	2	31	231	86	69	19416	2018-05-06 04:26:15	40063	1525551975955	102
50	53	3	31	239	86	69	19169	2018-05-06 04:26:15	40053	1525551975988	103
115	122	9	31	211	75	67	18802	2018-05-06 04:26:16	40122	1525551976022	104
72	78	3	31	222	75	67	19712	2018-05-06 04:26:16	40078	1525551976055	105
115	131	5	31	235	107	66	17690	2018-05-06 04:26:16	40131	1525551976122	106
115	119	8	31	223	108	68	17861	2018-05-06 04:26:16	40119	1525551976155	107
115	118	6	31	242	107	67	17870	2018-05-06 04:26:16	40118	1525551976189	108
50	40	1	31	234	84	69	19187	2018-05-06 04:26:16	40040	1525551976222	109
115	70	6	31	210	86	68	17011	2018-05-06 04:26:16	40070	1525551976255	110
50	53	4	31	239	83	69	19223	2018-05-06 04:26:16	40053	1525551976289	111
115	131	6	31	235	108	66	17748	2018-05-06 04:26:16	40131	1525551976322	112
72	115	7	31	213	70	68	20682	2018-05-06 04:26:16	40115	1525551976355	113
115	70	7	31	210	66	68	17072	2018-05-06 04:26:16	40070	1525551976389	114
115	117	5	31	233	108	67	17627	2018-05-06 04:26:16	40117	1525551976422	115
115	131	7	31	235	108	66	17809	2018-05-06 04:26:16	40131	1525551976456	116
50	38	3	31	225	85	69	19713	2018-05-06 04:26:16	40038	1525551976489	117
50	63	3	31	231	84	69	19474	2018-05-06 04:26:16	40063	1525551976522	118
50	53	5	31	239	87	69	19284	2018-05-06 04:26:16	40053	1525551976556	119
72	78	4	31	222	76	67	19770	2018-05-06 04:26:16	40078	1525551976589	120
115	119	9	31	223	106	68	17923	2018-05-06 04:26:16	40119	1525551976623	121
115	120	9	31	242	108	69	17894	2018-05-06 04:26:16	40120	1525551976656	122
50	47	4	31	223	85	68	19248	2018-05-06 04:26:16	40047	1525551976958	123
115	123	7	31	225	106	66	17757	2018-05-06 04:26:16	40123	1525551976989	124
8	9	0	31	245	107	66	23978	2018-05-06 04:26:17	40009	1525551977023	125
115	117	6	31	233	108	67	17685	2018-05-06 04:26:17	40117	1525551977056	126
50	66	0	31	215	77	67	17828	2018-05-06 04:26:17	40066	1525551977090	127
50	47	6	31	222	82	68	19368	2018-05-06 04:26:17	40047	1525551977123	128
8	3	0	31	211	85	68	24333	2018-05-06 04:26:17	40003	1525551977190	129
50	41	5	31	225	85	67	19416	2018-05-06 04:26:17	40041	1525551977223	130
72	80	0	31	219	78	69	19525	2018-05-06 04:26:17	40080	1525551977256	131
8	3	5	31	211	84	68	24611	2018-05-06 04:26:17	40003	1525551977290	132
50	38	4	31	225	85	69	19766	2018-05-06 04:26:17	40038	1525551977323	133
115	117	7	31	233	108	67	17746	2018-05-06 04:26:17	40117	1525551977390	134
50	41	6	31	225	86	67	19474	2018-05-06 04:26:17	40041	1525551977423	135
115	64	7	31	209	87	66	17142	2018-05-06 04:26:17	40064	1525551977457	136
50	38	5	31	225	87	69	19827	2018-05-06 04:26:17	40038	1525551977490	137
115	117	8	31	233	108	67	17800	2018-05-06 04:26:17	40117	1525551977524	138
50	53	6	31	239	86	69	19342	2018-05-06 04:26:17	40053	1525551977557	139
50	52	3	31	223	85	67	19173	2018-05-06 04:26:17	40052	1525551977590	140
72	78	6	31	222	79	67	19892	2018-05-06 04:26:17	40078	1525551977624	141
115	139	6	31	213	103	69	17555	2018-05-06 04:26:17	40139	1525551977699	142
115	131	8	31	235	108	66	17863	2018-05-06 04:26:17	40131	1525551977732	143
50	38	6	31	225	82	69	19886	2018-05-06 04:26:17	40038	1525551977766	144
115	70	8	31	210	77	68	17126	2018-05-06 04:26:17	40070	1525551977799	145
50	66	1	31	215	81	67	17890	2018-05-06 04:26:17	40066	1525551977832	146
50	53	7	31	239	85	69	19400	2018-05-06 04:26:17	40053	1525551977866	147
72	115	8	31	213	72	68	20744	2018-05-06 04:26:17	40115	1525551977899	148
115	139	7	31	213	100	69	17616	2018-05-06 04:26:17	40139	1525551977933	149
115	129	3	31	220	105	68	17580	2018-05-06 04:26:17	40129	1525551977966	150
115	118	7	31	242	108	67	17931	2018-05-06 04:26:18	40118	1525551977999	151
115	64	8	31	208	82	66	17196	2018-05-06 04:26:18	40064	1525551978033	152
115	121	6	31	229	107	68	17628	2018-05-06 04:26:18	40121	1525551978100	153
50	39	1	31	221	84	68	19603	2018-05-06 04:26:18	40039	1525551978133	154
50	77	4	31	229	85	66	18036	2018-05-06 04:26:18	40077	1525551978166	155
8	3	7	31	211	75	68	24726	2018-05-06 04:26:18	40003	1525551978200	156
115	123	8	31	225	107	66	17811	2018-05-06 04:26:18	40123	1525551978233	157
117	135	1	31	223	97	66	23458	2018-05-06 04:26:18	40135	1525551978267	158
50	53	8	31	239	84	69	19462	2018-05-06 04:26:18	40053	1525551978300	159
50	41	7	31	225	85	67	19532	2018-05-06 04:26:18	40041	1525551978383	160
115	64	9	31	208	81	66	17258	2018-05-06 04:26:18	40064	1525551978442	161
50	53	9	31	239	82	69	19518	2018-05-06 04:26:18	40053	1525551978475	162
8	9	1	31	245	105	66	24033	2018-05-06 04:26:18	40009	1525551978508	163
115	118	8	31	242	108	67	17985	2018-05-06 04:26:18	40118	1525551978542	164
50	41	8	31	225	85	67	19594	2018-05-06 04:26:18	40041	1525551978609	165
50	41	9	31	225	84	67	19650	2018-05-06 04:26:18	40041	1525551978675	166
115	70	9	31	210	85	68	17188	2018-05-06 04:26:18	40070	1525551978709	167
50	40	2	31	234	84	69	19249	2018-05-06 04:26:18	40040	1525551978742	168
117	124	3	31	208	65	66	23641	2018-05-06 04:26:18	40124	1525551978775	169
117	122	1	31	211	71	67	24397	2018-05-06 04:26:18	40122	1525551978809	170
117	127	0	31	226	100	68	23443	2018-05-06 04:26:18	40127	1525551978876	171
50	64	0	31	212	83	66	17960	2018-05-06 04:26:18	40064	1525551978909	172
115	123	9	31	225	108	66	17873	2018-05-06 04:26:18	40123	1525551978942	173
117	132	2	31	212	66	68	23431	2018-05-06 04:26:18	40132	1525551978976	174
50	40	3	31	234	84	69	19307	2018-05-06 04:26:19	40040	1525551979009	175
115	117	9	31	233	108	67	17862	2018-05-06 04:26:19	40117	1525551979043	176
50	38	7	31	225	84	69	19944	2018-05-06 04:26:19	40038	1525551979076	177
115	118	9	31	241	107	67	18047	2018-05-06 04:26:19	40118	1525551979109	178
117	127	1	31	223	100	68	23502	2018-05-06 04:26:19	40127	1525551979143	179
50	52	4	31	223	85	67	19226	2018-05-06 04:26:19	40052	1525551979176	180
50	77	5	31	229	86	66	18097	2018-05-06 04:26:19	40077	1525551979210	181
52	31	1	31	208	78	69	25576	2018-05-06 04:26:19	40031	1525551979243	182
52	32	0	31	214	97	69	25618	2018-05-06 04:26:19	40032	1525551979277	183
52	48	0	31	239	108	66	24617	2018-05-06 04:26:19	40048	1525551979318	184
52	50	0	31	224	107	66	25024	2018-05-06 04:26:19	40050	1525551979360	185
117	118	0	31	241	100	67	23583	2018-05-06 04:26:19	40118	1525551979427	186
115	139	8	31	213	94	69	17670	2018-05-06 04:26:19	40139	1525551979470	187
52	41	0	31	247	107	67	25134	2018-05-06 04:26:19	40041	1525551979510	188
50	64	1	31	212	82	66	18022	2018-05-06 04:26:19	40064	1525551979552	189
52	44	0	31	218	102	69	24611	2018-05-06 04:26:19	40044	1525551979594	190
117	132	6	31	212	72	68	23653	2018-05-06 04:26:19	40132	1525551979635	191
50	66	2	31	215	76	67	17953	2018-05-06 04:26:19	40066	1525551979680	192
117	127	2	31	224	99	68	23558	2018-05-06 04:26:19	40127	1525551979744	193
8	9	2	31	245	107	66	24088	2018-05-06 04:26:19	40009	1525551979785	194
50	39	3	31	221	85	68	19724	2018-05-06 04:26:19	40039	1525551979827	195
8	13	0	31	222	104	65	24183	2018-05-06 04:26:19	40013	1525551979869	196
52	41	1	31	247	108	67	25194	2018-05-06 04:26:19	40041	1525551979944	197
117	124	7	31	209	66	66	23861	2018-05-06 04:26:19	40124	1525551979986	198
50	43	3	31	240	84	68	19193	2018-05-06 04:26:20	40043	1525551980027	199
9	8	0	31	241	102	68	27177	2018-05-06 04:26:20	40008	1525551980069	200
8	9	3	31	240	106	66	24144	2018-05-06 04:26:20	40009	1525551980111	201
8	13	1	31	221	107	65	24238	2018-05-06 04:26:20	40013	1525551980152	202
52	32	1	31	214	89	69	25679	2018-05-06 04:26:20	40032	1525551980187	203
8	9	4	31	245	105	66	24202	2018-05-06 04:26:20	40009	1525551980220	204
50	52	5	31	224	85	67	19287	2018-05-06 04:26:20	40052	1525551980254	205
117	118	1	31	241	100	67	23642	2018-05-06 04:26:20	40118	1525551980287	206
117	127	3	31	226	102	68	23615	2018-05-06 04:26:20	40127	1525551980321	207
50	52	6	31	223	83	67	19345	2018-05-06 04:26:20	40052	1525551980354	208
52	41	2	31	243	107	67	25247	2018-05-06 04:26:20	40041	1525551980387	209
117	127	4	31	226	99	68	23668	2018-05-06 04:26:20	40127	1525551980421	210
117	118	2	31	241	101	67	23699	2018-05-06 04:26:20	40118	1525551980454	211
52	32	2	31	214	98	69	25732	2018-05-06 04:26:20	40032	1525551980488	212
9	26	0	31	210	72	66	26446	2018-05-06 04:26:20	40026	1525551980521	213
8	9	5	31	245	106	66	24256	2018-05-06 04:26:20	40009	1525551980554	214
115	131	9	31	235	107	66	17925	2018-05-06 04:26:20	40131	1525551980588	215
72	80	1	31	219	79	69	19585	2018-05-06 04:26:20	40080	1525551980621	216
9	26	1	31	210	87	66	26508	2018-05-06 04:26:20	40026	1525551980655	217
8	13	2	31	222	106	65	24293	2018-05-06 04:26:20	40013	1525551980688	218
50	47	8	31	222	85	68	19487	2018-05-06 04:26:20	40047	1525551980721	219
117	122	3	31	211	63	67	24510	2018-05-06 04:26:20	40122	1525551980755	220
52	50	1	31	224	105	66	25085	2018-05-06 04:26:20	40050	1525551980788	221
118	117	0	31	238	107	67	26215	2018-05-06 04:26:20	40117	1525551980822	222
8	9	6	31	245	106	66	24315	2018-05-06 04:26:20	40009	1525551980855	223
115	121	7	31	231	108	68	17689	2018-05-06 04:26:20	40121	1525551980888	224
72	80	2	31	219	80	69	19639	2018-05-06 04:26:20	40080	1525551980922	225
117	122	4	31	211	71	67	24563	2018-05-06 04:26:20	40122	1525551980988	226
115	121	8	31	231	107	68	17743	2018-05-06 04:26:21	40121	1525551981022	227
50	77	6	31	229	86	66	18156	2018-05-06 04:26:21	40077	1525551981055	228
115	129	4	31	221	107	68	17636	2018-05-06 04:26:21	40129	1525551981130	229
9	8	1	31	243	104	68	27239	2018-05-06 04:26:21	40008	1525551981197	230
139	122	0	31	1	96	67	24928	2018-05-06 04:26:21	40122	1525551981230	231
72	80	3	31	219	80	69	19694	2018-05-06 04:26:21	40080	1525551981264	232
50	77	7	31	229	85	66	18213	2018-05-06 04:26:21	40077	1525551981297	233
50	47	9	31	222	85	68	19543	2018-05-06 04:26:21	40047	1525551981331	234
72	80	4	31	219	81	69	19752	2018-05-06 04:26:21	40080	1525551981364	235
52	48	1	31	239	108	66	24677	2018-05-06 04:26:21	40048	1525551981397	236
52	47	0	31	232	108	68	25027	2018-05-06 04:26:21	40047	1525551981431	237
139	124	0	31	220	95	66	24059	2018-05-06 04:26:21	40124	1525551981464	238
139	122	1	31	1	93	67	24985	2018-05-06 04:26:21	40122	1525551981498	239
50	64	2	31	213	85	66	18084	2018-05-06 04:26:21	40064	1525551981531	240
50	66	3	31	215	78	67	18011	2018-05-06 04:26:21	40066	1525551981564	241
52	44	1	31	218	101	69	24672	2018-05-06 04:26:21	40044	1525551981598	242
115	139	9	31	213	102	69	17732	2018-05-06 04:26:21	40139	1525551981631	243
139	122	2	31	1	95	67	25043	2018-05-06 04:26:21	40122	1525551981664	244
115	129	5	31	221	106	68	17695	2018-05-06 04:26:21	40129	1525551981698	245
50	64	3	31	212	81	66	18142	2018-05-06 04:26:21	40064	1525551981731	246
72	80	5	31	219	81	69	19813	2018-05-06 04:26:21	40080	1525551981765	247
9	8	2	31	242	103	68	27296	2018-05-06 04:26:21	40008	1525551981798	248
52	41	3	31	243	108	67	25306	2018-05-06 04:26:21	40041	1525551981832	249
31	33	0	31	223	105	66	27686	2018-05-06 04:26:22	40033	1525551982090	250
139	124	1	31	220	92	66	24116	2018-05-06 04:26:22	40124	1525551982123	251
50	40	4	31	234	86	69	19361	2018-05-06 04:26:22	40040	1525551982207	252
8	9	7	31	245	108	66	24371	2018-05-06 04:26:22	40009	1525551982323	253
139	124	2	31	219	89	66	24174	2018-05-06 04:26:22	40124	1525551982377	254
8	67	0	31	216	106	68	21636	2018-05-06 04:26:22	40067	1525551982407	255
50	40	5	31	234	85	69	19421	2018-05-06 04:26:22	40040	1525551982474	256
139	124	3	31	219	95	66	24227	2018-05-06 04:26:22	40124	1525551982507	257
52	56	1	31	212	102	68	24675	2018-05-06 04:26:22	40056	1525551982540	258
8	3	8	31	211	68	68	24787	2018-05-06 04:26:22	40003	1525551982574	259
117	123	0	31	227	98	66	23410	2018-05-06 04:26:22	40123	1525551982607	260
50	52	7	31	223	80	67	19403	2018-05-06 04:26:22	40052	1525551982641	261
117	131	0	31	225	99	66	23461	2018-05-06 04:26:22	40131	1525551982674	262
50	66	4	31	216	78	67	18064	2018-05-06 04:26:22	40066	1525551982707	263
52	56	3	31	212	105	68	24787	2018-05-06 04:26:22	40056	1525551982741	264
117	135	2	31	223	99	66	23514	2018-05-06 04:26:22	40135	1525551982774	265
52	24	0	31	211	95	69	25565	2018-05-06 04:26:22	40024	1525551982808	266
117	131	1	31	225	101	66	23520	2018-05-06 04:26:22	40131	1525551982841	267
52	24	1	31	211	96	69	25626	2018-05-06 04:26:22	40024	1525551982874	268
117	131	2	31	225	96	66	23576	2018-05-06 04:26:22	40131	1525551982908	269
50	43	4	31	241	85	68	19247	2018-05-06 04:26:22	40043	1525551982941	270
9	26	2	31	210	86	66	26565	2018-05-06 04:26:22	40026	1525551982975	271
9	8	3	31	241	102	68	27354	2018-05-06 04:26:23	40008	1525551983008	272
8	67	1	31	216	103	68	21691	2018-05-06 04:26:23	40067	1525551983041	273
50	43	5	31	240	86	68	19307	2018-05-06 04:26:23	40043	1525551983077	274
139	124	4	31	220	93	66	24285	2018-05-06 04:26:23	40124	1525551983108	275
117	118	3	31	241	100	67	23756	2018-05-06 04:26:23	40118	1525551983142	276
10	21	0	31	224	105	66	30538	2018-05-06 04:26:23	40021	1525551983175	277
8	9	8	31	245	106	66	24432	2018-05-06 04:26:23	40009	1525551983208	278
50	39	4	31	221	86	68	19777	2018-05-06 04:26:23	40039	1525551983242	279
117	118	4	31	240	98	67	23808	2018-05-06 04:26:23	40118	1525551983275	280
117	131	3	31	225	97	66	23634	2018-05-06 04:26:23	40131	1525551983308	281
50	38	8	31	225	81	69	20005	2018-05-06 04:26:23	40038	1525551983342	282
139	122	3	31	1	96	67	25097	2018-05-06 04:26:23	40122	1525551983417	283
72	80	6	31	219	81	69	19874	2018-05-06 04:26:23	40080	1525551983451	284
115	121	9	31	230	108	68	17805	2018-05-06 04:26:23	40121	1525551983484	285
117	120	0	31	238	100	69	23430	2018-05-06 04:26:23	40120	1525551983542	286
52	32	3	31	214	102	69	25791	2018-05-06 04:26:23	40032	1525551983576	287
50	77	8	31	229	85	66	18275	2018-05-06 04:26:23	40077	1525551983609	288
117	118	5	31	241	101	67	23867	2018-05-06 04:26:23	40118	1525551983642	289
117	121	0	31	223	101	68	23342	2018-05-06 04:26:23	40121	1525551983676	290
117	131	4	31	225	99	66	23686	2018-05-06 04:26:23	40131	1525551983743	291
31	33	1	31	222	104	66	27746	2018-05-06 04:26:23	40033	1525551983776	292
50	70	0	31	211	74	68	17890	2018-05-06 04:26:23	40070	1525551983843	293
117	121	1	31	225	99	68	23401	2018-05-06 04:26:23	40121	1525551983876	294
8	9	9	31	245	107	66	24494	2018-05-06 04:26:23	40009	1525551983909	295
117	120	1	31	237	99	69	23489	2018-05-06 04:26:23	40120	1525551983943	296
50	43	6	31	240	85	68	19366	2018-05-06 04:26:23	40043	1525551983976	297
139	122	4	31	0	94	67	25154	2018-05-06 04:26:24	40122	1525551984010	298
72	115	9	31	213	67	68	20798	2018-05-06 04:26:24	40115	1525551984043	299
50	70	5	31	211	72	68	18186	2018-05-06 04:26:24	40070	1525551984085	300
10	21	1	31	224	105	66	30596	2018-05-06 04:26:24	40021	1525551984126	301
52	31	3	31	208	70	69	25688	2018-05-06 04:26:24	40031	1525551984168	302
31	33	2	31	222	105	66	27801	2018-05-06 04:26:24	40033	1525551984210	303
118	117	1	31	238	108	67	26270	2018-05-06 04:26:24	40117	1525551984252	304
117	119	0	31	225	96	68	23459	2018-05-06 04:26:24	40119	1525551984293	305
31	33	3	31	222	104	66	27854	2018-05-06 04:26:24	40033	1525551984335	306
139	132	0	31	242	92	68	23907	2018-05-06 04:26:24	40132	1525551984379	307
50	70	7	31	211	57	68	18303	2018-05-06 04:26:24	40070	1525551984418	308
117	120	2	31	238	100	69	23545	2018-05-06 04:26:24	40120	1525551984460	309
52	56	4	31	212	100	68	24847	2018-05-06 04:26:24	40056	1525551984502	310
72	70	0	31	229	79	68	19543	2018-05-06 04:26:24	40070	1525551984544	311
52	41	4	31	247	108	67	25366	2018-05-06 04:26:24	40041	1525551984585	312
52	50	2	31	224	107	66	25138	2018-05-06 04:26:24	40050	1525551984627	313
10	21	2	31	224	102	66	30652	2018-05-06 04:26:24	40021	1525551984669	314
72	70	1	31	229	78	68	19602	2018-05-06 04:26:24	40070	1525551984711	315
75	71	0	31	247	107	69	29488	2018-05-06 04:26:24	40071	1525551984752	316
10	12	0	31	240	106	69	30392	2018-05-06 04:26:24	40012	1525551984819	317
72	70	2	31	229	82	68	19657	2018-05-06 04:26:24	40070	1525551984861	318
118	117	2	31	238	108	67	26330	2018-05-06 04:26:24	40117	1525551984902	319
52	48	2	31	239	104	66	24730	2018-05-06 04:26:24	40048	1525551984944	320
117	121	2	31	223	99	68	23457	2018-05-06 04:26:25	40121	1525551985019	321
50	38	9	31	225	84	69	20061	2018-05-06 04:26:25	40038	1525551985053	322
52	32	4	31	214	100	69	25851	2018-05-06 04:26:25	40032	1525551985086	323
72	70	3	31	229	81	68	19712	2018-05-06 04:26:25	40070	1525551985119	324
10	20	0	31	212	89	68	30127	2018-05-06 04:26:25	40020	1525551985153	325
117	119	1	31	225	98	68	23518	2018-05-06 04:26:25	40119	1525551985186	326
52	56	5	31	212	102	68	24902	2018-05-06 04:26:25	40056	1525551985220	327
52	32	5	31	214	91	69	25906	2018-05-06 04:26:25	40032	1525551985253	328
139	124	5	31	220	59	66	24344	2018-05-06 04:26:25	40124	1525551985286	329
72	80	7	31	219	81	69	19934	2018-05-06 04:26:25	40080	1525551985320	330
139	132	1	31	242	93	68	23964	2018-05-06 04:26:25	40132	1525551985353	331
52	48	3	31	238	108	66	24789	2018-05-06 04:26:25	40048	1525551985387	332
10	12	1	31	240	105	69	30450	2018-05-06 04:26:25	40012	1525551985420	333
52	41	5	31	243	108	67	25422	2018-05-06 04:26:25	40041	1525551985453	334
52	32	6	31	214	95	69	25961	2018-05-06 04:26:25	40032	1525551985487	335
10	12	2	31	240	107	69	30506	2018-05-06 04:26:25	40012	1525551985521	336
52	41	6	31	243	108	67	25477	2018-05-06 04:26:25	40041	1525551985555	337
9	8	4	31	242	104	68	27414	2018-05-06 04:26:25	40008	1525551985588	338
