source	destination	seqNum	powerLevel	rssi	lqi	padding	timestamp	insert_time	motelabMoteID	milli_time	motelabSeqNo
8	64	1	31	217	105	66	22411	2018-05-06 04:31:55	40064	1525552315967	53
117	118	2	31	241	96	67	23653	2018-05-06 04:31:56	40118	1525552316000	54
117	120	0	31	238	103	69	23574	2018-05-06 04:31:56	40120	1525552316033	55
139	66	2	31	219	93	67	23646	2018-05-06 04:31:56	40066	1525552316067	56
8	64	2	31	217	106	66	22466	2018-05-06 04:31:56	40064	1525552316100	57
117	131	3	31	225	100	69	23736	2018-05-06 04:31:56	40131	1525552316133	58
139	66	3	31	218	93	67	23700	2018-05-06 04:31:56	40066	1525552316167	59
117	135	1	31	222	95	66	23609	2018-05-06 04:31:56	40135	1525552316200	60
117	124	6	31	209	59	67	23773	2018-05-06 04:31:56	40124	1525552316234	61
139	132	0	31	242	96	68	23743	2018-05-06 04:31:56	40132	1525552316267	62
139	66	4	31	218	87	67	23757	2018-05-06 04:31:56	40066	1525552316300	63
8	67	2	31	216	105	67	21955	2018-05-06 04:31:56	40067	1525552316334	64
117	123	3	31	227	100	66	23586	2018-05-06 04:31:56	40123	1525552316375	65
8	13	7	31	222	104	69	24020	2018-05-06 04:31:56	40013	1525552316417	66
117	127	3	31	224	97	68	23607	2018-05-06 04:31:56	40127	1525552316459	67
117	119	2	31	225	101	67	23632	2018-05-06 04:31:56	40119	1525552316501	68
117	127	4	31	226	103	68	23659	2018-05-06 04:31:56	40127	1525552316542	69
117	129	1	31	240	98	68	23533	2018-05-06 04:31:56	40129	1525552316584	70
139	66	5	31	218	90	67	23816	2018-05-06 04:31:56	40066	1525552316626	71
8	67	3	31	216	104	67	22012	2018-05-06 04:31:56	40067	1525552316667	72
117	121	4	31	223	99	67	23599	2018-05-06 04:31:56	40121	1525552316709	73
117	120	1	31	239	102	69	23633	2018-05-06 04:31:56	40120	1525552316751	74
117	120	2	31	238	103	69	23689	2018-05-06 04:31:56	40120	1525552316826	75
117	129	2	31	241	101	68	23589	2018-05-06 04:31:56	40129	1525552316868	76
9	39	0	31	211	83	68	26195	2018-05-06 04:31:56	40039	1525552316909	77
117	135	2	31	222	99	66	23666	2018-05-06 04:31:56	40135	1525552316951	78
117	118	3	31	241	103	67	23711	2018-05-06 04:31:57	40118	1525552317018	79
139	124	1	31	220	92	67	23792	2018-05-06 04:31:57	40124	1525552317060	80
117	135	3	31	222	98	66	23723	2018-05-06 04:31:57	40135	1525552317101	81
117	118	4	31	241	102	67	23763	2018-05-06 04:31:57	40118	1525552317143	82
52	50	0	31	224	108	67	25254	2018-05-06 04:31:57	40050	1525552317185	83
8	67	4	31	216	103	67	22069	2018-05-06 04:31:57	40067	1525552317227	84
9	8	0	31	243	101	68	26995	2018-05-06 04:31:57	40008	1525552317268	85
117	122	4	31	211	64	67	24005	2018-05-06 04:31:57	40122	1525552317310	86
52	50	1	31	224	107	67	25314	2018-05-06 04:31:57	40050	1525552317352	87
117	129	3	31	240	100	68	23646	2018-05-06 04:31:57	40129	1525552317385	88
8	13	8	31	222	104	69	24081	2018-05-06 04:31:57	40013	1525552317419	89
52	77	0	31	212	81	66	25105	2018-05-06 04:31:57	40077	1525552317452	90
52	63	0	31	215	93	69	24615	2018-05-06 04:31:57	40063	1525552317485	91
8	13	9	31	220	106	69	24143	2018-05-06 04:31:57	40013	1525552317519	92
52	31	0	31	208	71	69	26050	2018-05-06 04:31:57	40031	1525552317552	93
139	66	6	31	218	93	67	23877	2018-05-06 04:31:57	40066	1525552317585	94
139	124	2	31	220	94	67	23850	2018-05-06 04:31:57	40124	1525552317619	95
118	117	0	31	238	108	67	26260	2018-05-06 04:31:57	40117	1525552317652	96
118	70	0	31	214	98	68	25602	2018-05-06 04:31:57	40070	1525552317686	97
52	50	2	31	224	107	67	25367	2018-05-06 04:31:57	40050	1525552317719	98
117	118	5	31	241	101	67	23822	2018-05-06 04:31:57	40118	1525552317752	99
139	118	0	31	221	95	67	23838	2018-05-06 04:31:57	40118	1525552317786	100
118	117	1	31	239	107	67	26316	2018-05-06 04:31:57	40117	1525552317819	101
118	139	0	31	218	106	69	26421	2018-05-06 04:31:57	40139	1525552317853	102
8	67	5	31	216	102	67	22123	2018-05-06 04:31:57	40067	1525552317886	103
117	119	3	31	225	95	67	23689	2018-05-06 04:31:57	40119	1525552317919	104
118	70	3	31	214	102	68	25774	2018-05-06 04:31:57	40070	1525552317953	105
52	48	0	31	239	108	66	24936	2018-05-06 04:31:57	40048	1525552317986	106
52	43	0	31	224	107	68	25013	2018-05-06 04:31:58	40043	1525552318020	107
8	64	3	31	217	104	66	22522	2018-05-06 04:31:58	40064	1525552318097	108
8	67	6	31	216	101	67	22183	2018-05-06 04:31:58	40067	1525552318128	109
118	139	1	31	217	69	69	26477	2018-05-06 04:31:58	40139	1525552318162	110
9	39	1	31	211	77	68	26256	2018-05-06 04:31:58	40039	1525552318195	111
118	117	2	31	238	105	67	26375	2018-05-06 04:31:58	40117	1525552318228	112
8	67	7	31	216	102	67	22238	2018-05-06 04:31:58	40067	1525552318295	113
118	117	3	31	238	108	67	26433	2018-05-06 04:31:58	40117	1525552318328	114
117	131	4	31	226	100	69	23789	2018-05-06 04:31:58	40131	1525552318362	115
9	39	2	31	211	79	68	26319	2018-05-06 04:31:58	40039	1525552318395	116
118	70	4	31	214	104	68	25829	2018-05-06 04:31:58	40070	1525552318429	117
117	118	6	31	241	102	67	23875	2018-05-06 04:31:58	40118	1525552318462	118
9	13	0	31	217	89	69	26546	2018-05-06 04:31:58	40013	1525552318495	119
117	119	4	31	225	101	67	23742	2018-05-06 04:31:58	40119	1525552318529	120
52	32	0	31	214	97	69	26022	2018-05-06 04:31:58	40032	1525552318562	121
52	43	1	31	225	106	68	25074	2018-05-06 04:31:58	40043	1525552318595	122
139	122	0	31	0	95	67	24081	2018-05-06 04:31:58	40122	1525552318629	123
117	115	1	31	237	102	68	23472	2018-05-06 04:31:58	40115	1525552318662	124
118	117	4	31	238	108	67	26487	2018-05-06 04:31:58	40117	1525552318696	125
117	119	5	31	225	100	67	23800	2018-05-06 04:31:58	40119	1525552318729	126
9	8	1	31	242	104	68	27056	2018-05-06 04:31:58	40008	1525552318762	127
117	127	5	31	226	101	68	23718	2018-05-06 04:31:58	40127	1525552318837	128
139	118	1	31	221	92	67	23895	2018-05-06 04:31:58	40118	1525552318871	129
9	8	2	31	242	103	68	27119	2018-05-06 04:31:58	40008	1525552318904	130
31	33	0	31	222	100	66	27535	2018-05-06 04:31:58	40033	1525552318938	131
118	139	2	31	218	106	69	26536	2018-05-06 04:31:58	40139	1525552318971	132
52	24	0	31	211	100	69	26063	2018-05-06 04:31:59	40024	1525552319004	133
52	56	1	31	212	101	67	24691	2018-05-06 04:31:59	40056	1525552319038	134
118	139	3	31	217	104	69	26594	2018-05-06 04:31:59	40139	1525552319071	135
52	24	1	31	211	98	69	26124	2018-05-06 04:31:59	40024	1525552319105	136
9	39	3	31	211	77	68	26376	2018-05-06 04:31:59	40039	1525552319138	137
52	43	2	31	224	108	68	25127	2018-05-06 04:31:59	40043	1525552319171	138
117	135	4	31	222	100	66	23775	2018-05-06 04:31:59	40135	1525552319205	139
117	120	3	31	239	103	69	23746	2018-05-06 04:31:59	40120	1525552319238	140
52	77	1	31	211	87	66	25166	2018-05-06 04:31:59	40077	1525552319272	141
31	52	3	31	208	65	67	26667	2018-05-06 04:31:59	40052	1525552319307	142
52	48	1	31	239	108	66	24997	2018-05-06 04:31:59	40048	1525552319372	143
117	120	4	31	239	101	69	23799	2018-05-06 04:31:59	40120	1525552319405	144
117	118	7	31	241	100	67	23931	2018-05-06 04:31:59	40118	1525552319438	145
52	44	0	31	218	100	69	24633	2018-05-06 04:31:59	40044	1525552319472	146
117	120	5	31	238	104	69	23857	2018-05-06 04:31:59	40120	1525552319505	147
52	56	2	31	212	102	67	24744	2018-05-06 04:31:59	40056	1525552319572	148
117	121	5	31	224	100	67	23658	2018-05-06 04:31:59	40121	1525552319605	149
117	135	5	31	222	99	66	23834	2018-05-06 04:31:59	40135	1525552319639	150
9	26	0	31	211	89	66	26242	2018-05-06 04:31:59	40026	1525552319672	151
52	43	3	31	225	105	68	25186	2018-05-06 04:31:59	40043	1525552319706	152
52	44	1	31	218	102	69	24693	2018-05-06 04:31:59	40044	1525552319739	153
31	52	4	31	209	63	67	26724	2018-05-06 04:31:59	40052	1525552319772	154
118	117	5	31	238	108	67	26548	2018-05-06 04:31:59	40117	1525552319806	155
117	119	6	31	225	101	67	23854	2018-05-06 04:31:59	40119	1525552319839	156
52	32	1	31	214	97	69	26083	2018-05-06 04:31:59	40032	1525552319872	157
117	127	6	31	226	99	68	23771	2018-05-06 04:31:59	40127	1525552319906	158
117	115	2	31	237	98	68	23528	2018-05-06 04:31:59	40115	1525552319939	159
9	39	4	31	211	87	68	26434	2018-05-06 04:31:59	40039	1525552319973	160
9	13	1	31	217	100	69	26607	2018-05-06 04:32:00	40013	1525552320006	161
52	47	0	31	232	108	68	24605	2018-05-06 04:32:00	40047	1525552320039	162
52	24	2	31	211	99	69	26177	2018-05-06 04:32:00	40024	1525552320073	163
52	43	4	31	225	107	68	25246	2018-05-06 04:32:00	40043	1525552320106	164
139	120	0	31	211	81	69	23874	2018-05-06 04:32:00	40120	1525552320142	165
52	50	3	31	224	97	67	25426	2018-05-06 04:32:00	40050	1525552320173	166
117	120	6	31	239	100	69	23911	2018-05-06 04:32:00	40120	1525552320206	167
9	39	5	31	210	87	68	26491	2018-05-06 04:32:00	40039	1525552320273	168
52	40	0	31	236	108	69	24664	2018-05-06 04:32:00	40040	1525552320307	169
118	139	4	31	217	107	69	26648	2018-05-06 04:32:00	40139	1525552320340	170
118	70	5	31	214	99	68	25890	2018-05-06 04:32:00	40070	1525552320373	171
117	120	7	31	237	102	69	23967	2018-05-06 04:32:00	40120	1525552320407	172
52	40	1	31	236	108	69	24725	2018-05-06 04:32:00	40040	1525552320440	173
117	119	7	31	225	99	67	23910	2018-05-06 04:32:00	40119	1525552320473	174
10	3	0	31	233	106	68	30470	2018-05-06 04:32:00	40003	1525552320507	175
52	40	2	31	236	108	69	24778	2018-05-06 04:32:00	40040	1525552320540	176
117	115	3	31	237	100	68	23585	2018-05-06 04:32:00	40115	1525552320574	177
117	127	7	31	226	97	68	23827	2018-05-06 04:32:00	40127	1525552320640	178
118	70	6	31	215	82	68	25948	2018-05-06 04:32:00	40070	1525552320674	179
10	3	1	31	232	104	68	30531	2018-05-06 04:32:00	40003	1525552320707	180
10	80	0	31	245	105	69	27982	2018-05-06 04:32:00	40080	1525552320741	181
52	63	1	31	215	93	69	24675	2018-05-06 04:32:00	40063	1525552320774	182
118	70	7	31	214	104	68	26006	2018-05-06 04:32:00	40070	1525552320841	183
139	66	7	31	219	91	67	23935	2018-05-06 04:32:00	40066	1525552320874	184
139	120	2	31	211	75	69	23989	2018-05-06 04:32:00	40120	1525552320908	185
52	43	5	31	225	105	68	25301	2018-05-06 04:32:00	40043	1525552320942	186
10	20	0	31	212	88	68	30209	2018-05-06 04:32:00	40020	1525552320984	187
117	120	8	31	239	97	69	24021	2018-05-06 04:32:01	40120	1525552321059	188
117	123	4	31	227	99	66	23639	2018-05-06 04:32:01	40123	1525552321101	189
139	66	8	31	219	94	67	23990	2018-05-06 04:32:01	40066	1525552321142	190
52	63	2	31	215	94	69	24728	2018-05-06 04:32:01	40063	1525552321184	191
52	40	3	31	236	107	69	24837	2018-05-06 04:32:01	40040	1525552321226	192
139	118	2	31	221	96	67	23953	2018-05-06 04:32:01	40118	1525552321267	193
118	139	5	31	217	106	69	26709	2018-05-06 04:32:01	40139	1525552321309	194
117	123	5	31	227	102	66	23698	2018-05-06 04:32:01	40123	1525552321351	195
117	129	4	31	240	101	68	23699	2018-05-06 04:32:01	40129	1525552321393	196
9	39	6	31	211	82	68	26549	2018-05-06 04:32:01	40039	1525552321459	197
10	80	1	31	245	106	69	28043	2018-05-06 04:32:01	40080	1525552321501	198
10	20	1	31	212	91	68	30270	2018-05-06 04:32:01	40020	1525552321543	199
139	66	9	31	219	95	67	24051	2018-05-06 04:32:01	40066	1525552321585	200
117	132	6	31	212	66	68	23780	2018-05-06 04:32:01	40132	1525552321626	201
10	80	2	31	243	106	69	28101	2018-05-06 04:32:01	40080	1525552321670	202
31	33	1	31	223	104	66	27594	2018-05-06 04:32:01	40033	1525552321710	203
32	52	2	31	210	95	67	29644	2018-05-06 04:32:01	40052	1525552321752	204
10	20	2	31	212	95	68	30328	2018-05-06 04:32:01	40020	1525552321793	205
31	33	2	31	223	103	66	27649	2018-05-06 04:32:01	40033	1525552321838	206
118	117	6	31	238	108	67	26606	2018-05-06 04:32:01	40117	1525552321905	207
52	24	3	31	211	88	69	26236	2018-05-06 04:32:01	40024	1525552321938	208
10	80	3	31	243	104	69	28156	2018-05-06 04:32:01	40080	1525552321971	209
10	3	2	31	232	105	68	30589	2018-05-06 04:32:02	40003	1525552322005	210
32	52	3	31	211	90	67	29698	2018-05-06 04:32:02	40052	1525552322038	211
52	50	4	31	224	108	67	25486	2018-05-06 04:32:02	40050	1525552322105	212
117	115	4	31	237	101	68	23638	2018-05-06 04:32:02	40115	1525552322138	213
117	119	8	31	225	100	67	23964	2018-05-06 04:32:02	40119	1525552322171	214
10	12	0	31	240	106	69	30396	2018-05-06 04:32:02	40012	1525552322205	215
52	44	2	31	218	100	69	24746	2018-05-06 04:32:02	40044	1525552322238	216
10	20	4	31	212	96	68	30442	2018-05-06 04:32:02	40020	1525552322272	217
117	135	6	31	223	96	66	23887	2018-05-06 04:32:02	40135	1525552322305	218
75	69	0	31	241	106	66	28461	2018-05-06 04:32:02	40069	1525552322338	219
8	67	8	31	216	105	67	22299	2018-05-06 04:32:02	40067	1525552322372	220
9	39	7	31	210	80	68	26608	2018-05-06 04:32:02	40039	1525552322405	221
75	69	1	31	241	106	66	28518	2018-05-06 04:32:02	40069	1525552322439	222
52	50	5	31	224	107	67	25542	2018-05-06 04:32:02	40050	1525552322472	223
8	67	9	31	216	103	67	22361	2018-05-06 04:32:02	40067	1525552322505	224
52	56	4	31	212	105	67	24863	2018-05-06 04:32:02	40056	1525552322539	225
52	50	6	31	224	107	67	25597	2018-05-06 04:32:02	40050	1525552322572	226
117	135	7	31	222	98	66	23943	2018-05-06 04:32:02	40135	1525552322605	227
10	21	0	31	225	100	66	29808	2018-05-06 04:32:02	40021	1525552322639	228
117	121	6	31	223	98	67	23712	2018-05-06 04:32:02	40121	1525552322672	229
32	52	4	31	210	86	67	29757	2018-05-06 04:32:02	40052	1525552322706	230
139	132	1	31	242	91	68	23800	2018-05-06 04:32:02	40132	1525552322739	231
10	3	3	31	232	106	68	30644	2018-05-06 04:32:02	40003	1525552322772	232
10	20	5	31	212	94	68	30496	2018-05-06 04:32:02	40020	1525552322806	233
52	48	2	31	239	108	66	25050	2018-05-06 04:32:02	40048	1525552322839	234
139	124	4	31	220	95	67	23962	2018-05-06 04:32:02	40124	1525552322873	235
75	69	2	31	241	104	66	28576	2018-05-06 04:32:02	40069	1525552322906	236
52	48	3	31	239	107	66	25109	2018-05-06 04:32:02	40048	1525552322940	237
52	47	1	31	232	108	68	24666	2018-05-06 04:32:02	40047	1525552322975	238
52	40	4	31	236	108	69	24897	2018-05-06 04:32:03	40040	1525552323006	239
117	119	9	31	225	96	67	24017	2018-05-06 04:32:03	40119	1525552323040	240
52	41	0	31	247	108	67	25371	2018-05-06 04:32:03	40041	1525552323073	241
10	80	4	31	243	103	69	28215	2018-05-06 04:32:03	40080	1525552323106	242
117	67	0	31	223	101	67	22745	2018-05-06 04:32:03	40067	1525552323173	243
118	139	6	31	217	106	69	26767	2018-05-06 04:32:03	40139	1525552323207	244
10	3	4	31	233	104	68	30703	2018-05-06 04:32:03	40003	1525552323240	245
117	67	1	31	223	95	67	22804	2018-05-06 04:32:03	40067	1525552323273	246
52	40	5	31	236	108	69	24952	2018-05-06 04:32:03	40040	1525552323307	247
118	139	7	31	217	103	69	26825	2018-05-06 04:32:03	40139	1525552323373	248
52	24	4	31	211	97	69	26296	2018-05-06 04:32:03	40024	1525552323408	249
52	43	6	31	225	106	68	25356	2018-05-06 04:32:03	40043	1525552323440	250
10	17	0	31	245	106	69	29838	2018-05-06 04:32:03	40017	1525552323474	251
117	127	8	31	226	99	68	23881	2018-05-06 04:32:03	40127	1525552323510	252
118	139	8	31	217	107	69	26880	2018-05-06 04:32:03	40139	1525552323540	253
9	26	1	31	210	81	66	26304	2018-05-06 04:32:03	40026	1525552323574	254
118	117	7	31	238	108	67	26664	2018-05-06 04:32:03	40117	1525552323607	255
117	135	8	31	222	97	66	23998	2018-05-06 04:32:03	40135	1525552323640	256
10	80	5	31	245	105	69	28270	2018-05-06 04:32:03	40080	1525552323674	257
117	131	5	31	225	97	69	23847	2018-05-06 04:32:03	40131	1525552323707	258
139	124	5	31	220	92	67	24021	2018-05-06 04:32:03	40124	1525552323741	259
10	17	1	31	245	105	69	29900	2018-05-06 04:32:03	40017	1525552323774	260
9	26	2	31	210	86	66	26366	2018-05-06 04:32:03	40026	1525552323807	261
8	64	4	31	217	100	66	22580	2018-05-06 04:32:03	40064	1525552323841	262
11	16	0	31	239	107	67	33167	2018-05-06 04:32:03	40016	1525552323874	263
117	121	7	31	225	98	67	23767	2018-05-06 04:32:03	40121	1525552323908	264
52	24	5	31	211	94	69	26352	2018-05-06 04:32:03	40024	1525552323941	265
9	26	3	31	210	76	66	26423	2018-05-06 04:32:03	40026	1525552323974	266
32	52	5	31	210	95	67	29817	2018-05-06 04:32:04	40052	1525552324008	267
33	37	0	31	227	106	69	33560	2018-05-06 04:32:04	40037	1525552324041	268
32	52	6	31	210	92	67	29873	2018-05-06 04:32:04	40052	1525552324074	269
10	21	1	31	225	102	66	29870	2018-05-06 04:32:04	40021	1525552324108	270
139	132	2	31	242	95	68	23858	2018-05-06 04:32:04	40132	1525552324325	271
52	44	4	31	218	103	69	24865	2018-05-06 04:32:04	40044	1525552324450	272
10	17	2	31	245	105	69	29958	2018-05-06 04:32:04	40017	1525552324558	273
10	3	5	31	233	104	68	30758	2018-05-06 04:32:04	40003	1525552324634	274
10	20	6	31	213	92	68	30557	2018-05-06 04:32:04	40020	1525552324700	275
117	135	9	31	222	99	66	24051	2018-05-06 04:32:04	40135	1525552324733	276
9	39	8	31	211	75	68	26666	2018-05-06 04:32:04	40039	1525552324767	277
117	127	9	31	224	95	68	23934	2018-05-06 04:32:04	40127	1525552324809	278
10	21	2	31	225	104	66	29928	2018-05-06 04:32:04	40021	1525552324850	279
117	118	8	31	240	96	67	23985	2018-05-06 04:32:04	40118	1525552324892	280
118	135	0	31	220	107	66	26412	2018-05-06 04:32:04	40135	1525552324934	281
52	50	7	31	224	105	67	25655	2018-05-06 04:32:04	40050	1525552324975	282
118	119	0	31	222	107	67	26378	2018-05-06 04:32:05	40119	1525552325017	283
11	16	1	31	238	103	67	33222	2018-05-06 04:32:05	40016	1525552325059	284
118	139	9	31	217	106	69	26934	2018-05-06 04:32:05	40139	1525552325101	285
10	20	7	31	212	98	68	30614	2018-05-06 04:32:05	40020	1525552325142	286
10	21	4	31	224	105	66	30042	2018-05-06 04:32:05	40021	1525552325184	287
10	21	5	31	224	105	66	30096	2018-05-06 04:32:05	40021	1525552325226	288
11	16	2	31	238	108	67	33281	2018-05-06 04:32:05	40016	1525552325268	289
139	120	3	31	211	68	69	24042	2018-05-06 04:32:05	40120	1525552325309	290
118	119	1	31	222	103	67	26434	2018-05-06 04:32:05	40119	1525552325351	291
52	50	8	31	223	106	67	25718	2018-05-06 04:32:05	40050	1525552325393	292
10	21	6	31	224	105	66	30156	2018-05-06 04:32:05	40021	1525552325434	293
12	10	0	31	236	108	68	35765	2018-05-06 04:32:05	40010	1525552325469	294
10	3	6	31	233	105	68	30818	2018-05-06 04:32:05	40003	1525552325502	295
118	119	2	31	222	100	67	26494	2018-05-06 04:32:05	40119	1525552325536	296
10	17	3	31	245	104	69	30012	2018-05-06 04:32:05	40017	1525552325569	297
117	121	8	31	224	99	67	23822	2018-05-06 04:32:05	40121	1525552325603	298
52	24	6	31	211	99	69	26406	2018-05-06 04:32:05	40024	1525552325636	299
117	129	5	31	240	101	68	23758	2018-05-06 04:32:05	40129	1525552325669	300
120	139	6	31	209	67	69	32735	2018-05-06 04:32:05	40139	1525552325745	301
52	47	2	31	233	107	68	24719	2018-05-06 04:32:05	40047	1525552325778	302
117	67	2	31	222	97	67	22861	2018-05-06 04:32:05	40067	1525552325811	303
10	17	4	31	245	106	69	30072	2018-05-06 04:32:05	40017	1525552325845	304
8	64	5	31	217	104	66	22634	2018-05-06 04:32:05	40064	1525552325878	305
139	124	6	31	220	93	67	24082	2018-05-06 04:32:05	40124	1525552325945	306
118	135	1	31	220	106	66	26468	2018-05-06 04:32:05	40135	1525552325978	307
10	3	7	31	233	104	68	30876	2018-05-06 04:32:06	40003	1525552326012	308
52	24	7	31	211	91	69	26465	2018-05-06 04:32:06	40024	1525552326045	309
10	3	8	31	233	104	68	30929	2018-05-06 04:32:06	40003	1525552326078	310
10	80	6	31	245	104	69	28330	2018-05-06 04:32:06	40080	1525552326112	311
8	64	6	31	217	99	66	22693	2018-05-06 04:32:06	40064	1525552326145	312
139	132	3	31	242	94	68	23912	2018-05-06 04:32:06	40132	1525552326179	313
9	26	4	31	210	86	66	26481	2018-05-06 04:32:06	40026	1525552326212	314
8	64	7	31	217	104	66	22749	2018-05-06 04:32:06	40064	1525552326287	315
33	37	1	31	227	107	69	33614	2018-05-06 04:32:06	40037	1525552326320	316
77	66	0	31	223	106	67	34457	2018-05-06 04:32:06	40066	1525552326354	317
10	20	8	31	212	94	68	30668	2018-05-06 04:32:06	40020	1525552326387	318
120	78	0	31	209	85	67	31567	2018-05-06 04:32:06	40078	1525552326421	319
8	64	8	31	217	106	66	22810	2018-05-06 04:32:06	40064	1525552326454	320
118	119	3	31	222	108	67	26551	2018-05-06 04:32:06	40119	1525552326487	321
12	10	1	31	237	108	68	35828	2018-05-06 04:32:06	40010	1525552326521	322
118	127	0	31	216	101	68	26296	2018-05-06 04:32:06	40127	1525552326554	323
52	63	3	31	214	97	69	24787	2018-05-06 04:32:06	40063	1525552326588	324
117	131	6	31	226	99	69	23901	2018-05-06 04:32:06	40131	1525552326654	325
33	38	0	31	214	97	69	33572	2018-05-06 04:32:06	40038	1525552326688	326
10	80	7	31	245	102	69	28388	2018-05-06 04:32:06	40080	1525552326721	327
52	40	6	31	236	108	69	25007	2018-05-06 04:32:06	40040	1525552326754	328
139	118	3	31	221	94	67	24007	2018-05-06 04:32:06	40118	1525552326788	329
10	3	9	31	233	104	68	30989	2018-05-06 04:32:06	40003	1525552326821	330
9	8	3	31	242	101	68	27176	2018-05-06 04:32:06	40008	1525552326855	331
32	52	7	31	210	85	67	29936	2018-05-06 04:32:06	40052	1525552326888	332
139	124	7	31	220	95	67	24139	2018-05-06 04:32:06	40124	1525552326922	333
77	53	0	31	219	105	69	34607	2018-05-06 04:32:06	40053	1525552326988	334
12	10	2	31	237	107	68	35884	2018-05-06 04:32:07	40010	1525552327024	335
9	13	2	31	217	95	69	26669	2018-05-06 04:32:07	40013	1525552327055	336
52	77	2	31	212	77	66	25219	2018-05-06 04:32:07	40077	1525552327088	337
10	12	1	31	240	107	69	30457	2018-05-06 04:32:07	40012	1525552327122	338
