3,4,0.85,341.783,2.27459,0.99997
3,4,0.86,341.786,2.2746,0.999947
3,4,0.87,341.79,2.2746,0.999963
3,4,0.88,341.781,2.28823,0.99996
3,4,0.89,341.783,2.28824,0.999977
3,4,0.9,346.773,2.27241,0.99996
3,5,0.7,343.615,2.26866,0.999853
3,5,0.71,343.632,2.26868,0.999853
3,5,0.72,343.62,2.26867,0.99989
3,5,0.73,343.616,2.26866,0.99982
3,5,0.74,343.619,2.26867,0.999863
3,5,0.75,343.616,2.26866,0.999837
3,5,0.76,343.618,2.26867,0.999853
3,5,0.77,343.614,2.26866,0.999837
3,5,0.78,343.616,2.26866,0.999897
3,5,0.79,343.436,2.2746,0.99988
3,5,0.8,343.435,2.2746,0.999873
3,5,0.81,343.435,2.2746,0.99989
3,5,0.82,343.437,2.2746,0.999903
3,5,0.83,343.437,2.2746,0.999917
3,5,0.84,343.436,2.27459,0.999907
3,5,0.85,343.433,2.2746,0.999893
3,5,0.86,343.439,2.27461,0.999903
3,5,0.87,343.433,2.2746,0.999897
3,5,0.88,343.436,2.2746,0.999857
3,5,0.89,343.431,2.26672,0.999903
3,5,0.9,343.429,2.27866,0.999887
3,6,0.7,348.487,2.26895,0.999737
3,6,0.71,348.485,2.28057,0.999787
3,6,0.72,348.484,2.28055,0.999773
3,6,0.73,348.455,2.2819,0.999833
3,6,0.74,348.455,2.28191,0.9998
3,6,0.75,348.454,2.28189,0.999847
3,6,0.76,348.45,2.28569,0.99987
3,6,0.77,348.454,2.28569,0.99987
3,6,0.78,348.451,2.28569,0.99982
3,6,0.79,348.45,2.2857,0.999883
3,6,0.8,348.45,2.2857,0.99984
3,6,0.81,348.45,2.28569,0.999847
3,6,0.82,348.451,2.2857,0.999877
3,6,0.83,348.451,2.28569,0.999823
3,6,0.84,348.449,2.2857,0.99983
3,6,0.85,351.78,2.29513,0.999863
3,6,0.86,351.778,2.29514,0.99984
3,6,0.87,345.11,2.29324,0.999863
3,6,0.88,345.107,2.29324,0.99984
3,6,0.89,345.11,2.29325,0.999877
3,6,0.9,345.109,2.30568,0.999853
3,7,0.7,410.205,2.31724,0.999847
3,7,0.71,418.539,2.33238,0.999803
3,7,0.72,418.543,2.33757,0.99982
3,7,0.73,421.848,2.32557,0.999917
3,7,0.74,421.846,2.32557,0.999823
3,7,0.75,421.841,2.32556,0.999857
3,7,0.76,421.845,2.33716,0.999857
3,7,0.77,421.846,2.33716,0.999843
3,7,0.78,421.847,2.33716,0.999873
3,7,0.79,421.845,2.33715,0.999867
3,7,0.8,421.847,2.33717,0.999863
3,7,0.81,413.497,2.3338,0.99989
3,7,0.82,413.507,2.3338,0.99985
3,7,0.83,415.176,2.34945,0.999903
3,7,0.84,418.506,2.35464,0.99989
3,7,0.85,405.175,2.33535,0.999853
3,7,0.86,425.159,2.36048,0.999907
3,7,0.87,425.166,2.3605,0.999877
3,7,0.88,425.165,2.36048,0.9999
3,7,0.89,435.164,2.35477,0.99988
3,7,0.9,433.502,2.35641,0.999873
3,8,0.7,410.164,2.31513,0.99973
3,8,0.71,418.497,2.31664,0.999697
3,8,0.72,425.153,2.32282,0.999817
3,8,0.73,428.474,2.33341,0.999883
3,8,0.74,428.473,2.3334,0.999823
3,8,0.75,428.472,2.3334,0.999857
3,8,0.76,426.837,2.33496,0.999793
3,8,0.77,426.835,2.33495,0.999847
3,8,0.78,426.841,2.33494,0.99984
3,8,0.79,426.838,2.33495,0.999827
3,8,0.8,426.833,2.33494,0.99987
3,8,0.81,433.456,2.36451,0.999813
3,8,0.82,433.467,2.36453,0.999813
3,8,0.83,433.471,2.36454,0.999877
3,8,0.84,440.134,2.36942,0.99982
3,8,0.85,413.473,2.3428,0.999827
3,8,0.86,466.784,2.4024,0.999783
3,8,0.87,450.12,2.40449,0.999853
3,8,0.88,501.788,2.45398,0.999867
3,8,0.89,533.459,2.49506,0.999863
3,8,0.9,574.966,2.61022,0.99986
2,1,0.7,406.711,2.07394,0.99314
2,1,0.71,406.711,2.07394,0.99329
2,1,0.72,406.712,2.07394,0.993353
2,1,0.73,406.708,2.07386,0.993313
2,1,0.74,406.712,2.07938,0.994107
2,1,0.75,406.712,2.07938,0.994097
2,1,0.76,406.71,2.07936,0.994067
2,1,0.77,406.711,2.07946,0.996013
2,1,0.78,406.708,2.07942,0.995717
2,1,0.79,406.707,2.07946,0.995873
2,1,0.8,406.714,2.07945,0.995947
2,1,0.81,406.712,2.07946,0.995893
2,1,0.82,406.713,2.07947,0.99601
2,1,0.83,406.714,2.07943,0.99572
2,1,0.84,406.711,2.07946,0.995833
2,1,0.85,406.711,2.07945,0.995957
2,1,0.86,413.378,2.08339,0.995737
2,1,0.87,413.375,2.08945,0.995517
2,1,0.88,413.378,2.08944,0.995687
2,1,0.89,413.375,2.103,0.995727
2,1,0.9,413.382,2.10302,0.995907
2,2,0.7,281.667,2.12129,0.996577
2,2,0.71,281.667,2.12131,0.996617
2,2,0.72,281.667,2.1213,0.996697
2,2,0.73,281.667,2.12128,0.99659
2,2,0.74,281.667,2.12131,0.996747
2,2,0.75,281.667,2.12129,0.996803
2,2,0.76,281.667,2.12129,0.996703
2,2,0.77,281.667,2.12129,0.996703
2,2,0.78,281.667,2.1213,0.996603
2,2,0.79,281.667,2.12129,0.99663
2,2,0.8,281.667,2.12129,0.99675
2,2,0.81,281.667,2.12129,0.996523
2,2,0.82,281.667,2.1213,0.996677
2,2,0.83,281.667,2.1213,0.996753
2,2,0.84,281.667,2.12129,0.996897
2,2,0.85,281.667,2.12129,0.996527
2,2,0.86,286.667,2.12334,0.998453
2,2,0.87,286.667,2.12335,0.998563
2,2,0.88,286.667,2.11658,0.998807
2,2,0.89,286.667,2.11657,0.998707
2,2,0.9,286.667,2.11657,0.99883
2,3,0.7,232.167,2.16427,0.997867
2,3,0.71,232.154,2.16427,0.99799
2,3,0.72,232.163,2.16428,0.998073
2,3,0.73,232.154,2.16426,0.997853
2,3,0.74,232.163,2.16428,0.997933
2,3,0.75,232.157,2.16427,0.99808
2,3,0.76,232.146,2.16425,0.997967
2,3,0.77,232.157,2.16426,0.99802
2,3,0.78,232.167,2.16428,0.99784
2,3,0.79,246.854,2.18047,0.998047
2,3,0.8,246.85,2.18046,0.99816
2,3,0.81,246.853,2.18045,0.99826
2,3,0.82,246.844,2.18046,0.998073
2,3,0.83,246.846,2.18045,0.998133
2,3,0.84,246.848,2.18046,0.998033
2,3,0.85,246.847,2.18046,0.998153
2,3,0.86,246.848,2.18046,0.998187
2,3,0.87,246.848,2.18047,0.998413
2,3,0.88,246.844,2.19012,0.998453
2,3,0.89,246.84,2.1901,0.99848
2,3,0.9,246.845,2.19011,0.998287
2,4,0.7,242.193,2.19502,0.997037
2,4,0.71,242.2,2.19502,0.997123
2,4,0.72,242.195,2.19504,0.997117
2,4,0.73,242.194,2.19503,0.99703
2,4,0.74,242.183,2.19501,0.997017
2,4,0.75,242.19,2.19501,0.99707
2,4,0.76,242.182,2.19502,0.997077
2,4,0.77,242.209,2.19504,0.996997
2,4,0.78,242.192,2.19502,0.9971
2,4,0.79,253.633,2.21192,0.99794
2,4,0.8,253.628,2.21191,0.997947
2,4,0.81,253.623,2.2119,0.998153
2,4,0.82,253.632,2.21191,0.998037
2,4,0.83,253.625,2.21189,0.998067
2,4,0.84,253.632,2.21192,0.99805
2,4,0.85,253.627,2.21191,0.998083
2,4,0.86,253.631,2.21191,0.998053
2,4,0.87,253.634,2.21192,0.998153
2,4,0.88,253.631,2.22313,0.997947
2,4,0.89,253.633,2.22313,0.998107
2,4,0.9,255.235,2.20969,0.997897
2,5,0.7,265.467,2.20871,0.992283
2,5,0.71,265.454,2.20871,0.992427
2,5,0.72,265.477,2.20873,0.992353
2,5,0.73,265.467,2.20871,0.992457
2,5,0.74,265.467,2.20871,0.992433
2,5,0.75,265.469,2.20874,0.992477
2,5,0.76,265.471,2.20871,0.992243
2,5,0.77,265.464,2.2087,0.992157
2,5,0.78,265.466,2.20872,0.992293
2,5,0.79,263.639,2.21464,0.99481
2,5,0.8,263.635,2.21464,0.99508
2,5,0.81,263.626,2.21464,0.995153
2,5,0.82,263.632,2.21463,0.994903
2,5,0.83,263.632,2.21465,0.995063
2,5,0.84,263.63,2.21465,0.994943
2,5,0.85,263.648,2.21465,0.99507
2,5,0.86,263.638,2.21467,0.994803
2,5,0.87,263.635,2.21463,0.995127
2,5,0.88,263.639,2.21464,0.995177
2,5,0.89,263.758,2.20878,0.995197
2,5,0.9,263.759,2.21874,0.99506
2,6,0.7,262.25,2.21116,0.992157
2,6,0.71,262.262,2.22087,0.99215
2,6,0.72,262.271,2.22087,0.992147
2,6,0.73,263.847,2.22202,0.992493
2,6,0.74,263.859,2.22205,0.992563
2,6,0.75,263.846,2.22204,0.99263
2,6,0.76,260.522,2.2259,0.992753
2,6,0.77,260.51,2.2259,0.992723
2,6,0.78,260.501,2.22587,0.99274
2,6,0.79,260.523,2.2259,0.992993
2,6,0.8,260.52,2.22588,0.992903
2,6,0.81,260.519,2.22589,0.99298
2,6,0.82,260.529,2.22587,0.992767
2,6,0.83,260.516,2.22587,0.992757
2,6,0.84,260.525,2.22589,0.992737
2,6,0.85,267.102,2.24104,0.993037
2,6,0.86,267.115,2.24104,0.99325
2,6,0.87,245.406,2.24102,0.99319
2,6,0.88,245.406,2.241,0.993233
2,6,0.89,245.407,2.24103,0.993307
2,6,0.9,252.074,2.25567,0.993177
2,7,0.7,304.141,2.24926,0.991184
2,7,0.71,310.795,2.25893,0.99076
2,7,0.72,310.832,2.26424,0.990094
2,7,0.73,312.313,2.25957,0.991044
2,7,0.74,312.298,2.25955,0.990907
2,7,0.75,312.302,2.2596,0.990957
2,7,0.76,312.228,2.2592,0.991197
2,7,0.77,312.217,2.25921,0.991577
2,7,0.78,312.207,2.25921,0.99098
2,7,0.79,312.219,2.25922,0.991284
2,7,0.8,312.223,2.25921,0.990987
2,7,0.81,325.605,2.27272,0.991977
2,7,0.82,325.585,2.27269,0.99169
2,7,0.83,324.255,2.27614,0.99272
2,7,0.84,332.597,2.28132,0.993093
2,7,0.85,318.909,2.26439,0.992933
2,7,0.86,342.26,2.28247,0.992843
2,7,0.87,342.237,2.28249,0.992917
2,7,0.88,342.255,2.28247,0.99283
2,7,0.89,362.252,2.28707,0.992747
2,7,0.9,338.913,2.28059,0.99257
2,8,0.7,295.952,2.24637,0.98985
2,8,0.71,307.604,2.24784,0.988254
2,8,0.72,317.581,2.25421,0.990657
2,8,0.73,318.962,2.25544,0.991557
2,8,0.74,318.949,2.25547,0.991354
2,8,0.75,318.967,2.25549,0.99186
2,8,0.76,318.969,2.26451,0.99153
2,8,0.77,318.959,2.26451,0.99139
2,8,0.78,318.969,2.26451,0.991634
2,8,0.79,318.962,2.26451,0.991614
2,8,0.8,318.965,2.26452,0.991454
2,8,0.81,324.006,2.28066,0.99089
2,8,0.82,323.99,2.28065,0.99106
2,8,0.83,324.007,2.28066,0.991097
2,8,0.84,332.329,2.28885,0.99146
2,8,0.85,317.322,2.28365,0.992107
2,8,0.86,365.715,2.31268,0.99126
2,8,0.87,354.038,2.31377,0.99159
2,8,0.88,377.934,2.37357,0.991254
2,8,0.89,492.902,2.45731,0.99234
2,8,0.9,516.836,2.57224,0.977014
1,1,0.7,145,2.02588,0.942914
1,1,0.71,145,2.02589,0.942914
1,1,0.72,145,2.02588,0.942738
1,1,0.73,145,2.02093,0.946131
1,1,0.74,145,2.02094,0.946324
1,1,0.75,145,2.02094,0.946488
1,1,0.76,145,2.02092,0.945848
1,1,0.77,145,2.02092,0.945848
1,1,0.78,145,2.02092,0.945668
1,1,0.79,145,2.02094,0.946074
1,1,0.8,145,2.02094,0.946331
1,1,0.81,145,2.02095,0.946581
1,1,0.82,145,2.02095,0.946468
1,1,0.83,145,2.02092,0.945874
1,1,0.84,145,2.02095,0.946728
1,1,0.85,145,2.02094,0.946091
1,1,0.86,148.333,2.02143,0.946278
1,1,0.87,148.333,2.02144,0.946624
1,1,0.88,148.333,2.02143,0.946201
1,1,0.89,148.333,2.02145,0.947064
1,1,0.9,148.333,2.02143,0.946171
1,2,0.7,101.667,2.03247,0.965697
1,2,0.71,101.667,2.03246,0.965654
1,2,0.72,101.667,2.03245,0.965241
1,2,0.73,101.667,2.03246,0.965564
1,2,0.74,101.667,2.03247,0.965607
1,2,0.75,101.667,2.03245,0.965557
1,2,0.76,101.667,2.03246,0.965817
1,2,0.77,101.667,2.03248,0.965824
1,2,0.78,101.667,2.03248,0.966514
1,2,0.79,101.667,2.03246,0.965387
1,2,0.8,101.667,2.03245,0.965017
1,2,0.81,101.667,2.03246,0.965487
1,2,0.82,101.667,2.03246,0.965427
1,2,0.83,101.667,2.03246,0.965467
1,2,0.84,101.667,2.03246,0.965644
1,2,0.85,101.667,2.03246,0.965247
1,2,0.86,101.667,2.03231,0.967484
1,2,0.87,101.667,2.03234,0.968344
1,2,0.88,101.667,2.03233,0.967801
1,2,0.89,101.667,2.03232,0.967961
1,2,0.9,101.667,2.03233,0.967957
1,3,0.7,91.6667,2.05816,0.948321
1,3,0.71,91.6667,2.05818,0.948574
1,3,0.72,91.6667,2.0582,0.949051
1,3,0.73,91.6667,2.05817,0.948694
1,3,0.74,91.6667,2.05818,0.949118
1,3,0.75,91.6667,2.05819,0.949518
1,3,0.76,91.6667,2.05817,0.949484
1,3,0.77,91.6667,2.05818,0.949014
1,3,0.78,91.6667,2.05817,0.949494
1,3,0.79,93.3333,2.06302,0.961354
1,3,0.8,93.3333,2.06303,0.961621
1,3,0.81,93.3333,2.06302,0.961641
1,3,0.82,93.3333,2.06304,0.962061
1,3,0.83,93.3333,2.06303,0.961374
1,3,0.84,93.3333,2.06304,0.961461
1,3,0.85,93.3333,2.06303,0.961501
1,3,0.86,93.3333,2.063,0.960791
1,3,0.87,93.3333,2.06303,0.961421
1,3,0.88,93.3333,2.06301,0.961517
1,3,0.89,93.3333,2.06302,0.961694
1,3,0.9,93.3333,2.06302,0.961334
1,4,0.7,93.3333,2.06987,0.944308
1,4,0.71,93.3333,2.06985,0.944358
1,4,0.72,93.3333,2.06986,0.943891
1,4,0.73,93.3333,2.06985,0.944328
1,4,0.74,93.3333,2.06986,0.945318
1,4,0.75,93.3333,2.06987,0.944614
1,4,0.76,93.3333,2.06987,0.944171
1,4,0.77,93.3333,2.06986,0.944874
1,4,0.78,93.3333,2.06988,0.945281
1,4,0.79,95,2.075,0.955101
1,4,0.8,95,2.075,0.954448
1,4,0.81,95,2.07499,0.954794
1,4,0.82,95,2.075,0.954934
1,4,0.83,95,2.07498,0.954708
1,4,0.84,95,2.07497,0.953854
1,4,0.85,95,2.075,0.954638
1,4,0.86,95,2.07496,0.954258
1,4,0.87,95,2.07498,0.954424
1,4,0.88,95,2.07499,0.954771
1,4,0.89,95,2.075,0.954138
1,4,0.9,103.333,2.07496,0.956354
1,5,0.7,100,2.08191,0.926428
1,5,0.71,100,2.08185,0.924972
1,5,0.72,100,2.08183,0.924682
1,5,0.73,100,2.08185,0.924815
1,5,0.74,100,2.08187,0.925655
1,5,0.75,100,2.08187,0.924968
1,5,0.76,100,2.08185,0.925161
1,5,0.77,100,2.08187,0.925788
1,5,0.78,100,2.08187,0.925338
1,5,0.79,101.667,2.08732,0.933495
1,5,0.8,101.667,2.0873,0.933958
1,5,0.81,101.667,2.08732,0.933811
1,5,0.82,101.667,2.08729,0.933978
1,5,0.83,101.667,2.08727,0.933031
1,5,0.84,101.667,2.08732,0.933831
1,5,0.85,101.667,2.08731,0.934248
1,5,0.86,101.667,2.08728,0.933378
1,5,0.87,101.667,2.08732,0.934495
1,5,0.88,101.667,2.08727,0.933585
1,5,0.89,101.667,2.07939,0.935271
1,5,0.9,101.667,2.07932,0.933535
1,6,0.7,108.333,2.10056,0.911155
1,6,0.71,108.333,2.10052,0.910008
1,6,0.72,108.333,2.10057,0.911748
1,6,0.73,110,2.08957,0.924598
1,6,0.74,110,2.08957,0.924762
1,6,0.75,110,2.08957,0.924485
1,6,0.76,110,2.08957,0.924935
1,6,0.77,110,2.08955,0.924688
1,6,0.78,110,2.08953,0.923948
1,6,0.79,110,2.08957,0.924625
1,6,0.8,110,2.08953,0.923635
1,6,0.81,110,2.08953,0.923738
1,6,0.82,110,2.08957,0.924248
1,6,0.83,110,2.08956,0.923442
1,6,0.84,110,2.08957,0.924045
1,6,0.85,110,2.08956,0.925975
1,6,0.86,110,2.0895,0.924872
1,6,0.87,110,2.08953,0.924792
1,6,0.88,110,2.08955,0.924972
1,6,0.89,110,2.08953,0.925508
1,6,0.9,110,2.08953,0.924875
1,7,0.7,121.667,2.11962,0.896585
1,7,0.71,121.667,2.11968,0.896879
1,7,0.72,121.667,2.11964,0.896505
1,7,0.73,123.333,2.10776,0.905302
1,7,0.74,123.333,2.1078,0.905859
1,7,0.75,123.333,2.10774,0.904952
1,7,0.76,123.333,2.10772,0.904895
1,7,0.77,123.333,2.10777,0.905549
1,7,0.78,123.333,2.10771,0.905282
1,7,0.79,123.333,2.10773,0.904682
1,7,0.8,123.333,2.10777,0.905552
1,7,0.81,123.333,2.1078,0.905512
1,7,0.82,123.333,2.10776,0.905475
1,7,0.83,123.333,2.10016,0.905849
1,7,0.84,123.333,2.1002,0.906969
1,7,0.85,120,2.10007,0.906915
1,7,0.86,125,2.09721,0.908122
1,7,0.87,125,2.09724,0.908145
1,7,0.88,125,2.09723,0.908932
1,7,0.89,125,2.09726,0.908578
1,7,0.9,125,2.09722,0.908252
1,8,0.7,123.333,2.10318,0.887496
1,8,0.71,123.333,2.12947,0.890482
1,8,0.72,123.333,2.12951,0.891042
1,8,0.73,125,2.11703,0.902092
1,8,0.74,125,2.11706,0.902855
1,8,0.75,125,2.11703,0.902795
1,8,0.76,125,2.11691,0.901229
1,8,0.77,125,2.11704,0.903159
1,8,0.78,125,2.11707,0.902695
1,8,0.79,125,2.11707,0.902849
1,8,0.8,125,2.11704,0.902122
1,8,0.81,125,2.11698,0.902439
1,8,0.82,125,2.11702,0.902645
1,8,0.83,125,2.11699,0.902285
1,8,0.84,125,2.11701,0.902065
1,8,0.85,121.667,2.11712,0.903549
1,8,0.86,130,2.12185,0.905199
1,8,0.87,130,2.12192,0.905275
1,8,0.88,143.333,2.13641,0.904392
1,8,0.89,143.333,2.13635,0.903402
1,8,0.9,146.667,2.13782,0.923142
