100	101	88	26
100	102	91	26
100	105	90	26
100	106	52	26
100	107	94	26
100	108	100	26
100	109	99	26
100	118	90	26
100	122	94	26
100	127	100	26
100	133	64	26
101	100	100	26
101	102	95	26
101	105	95	26
101	106	85	26
101	107	95	26
101	108	100	26
101	109	96	26
101	116	91	26
101	121	99	26
101	122	97	26
101	127	93	26
101	133	95	26
101	148	10	26
102	100	91	26
102	101	94	26
102	103	100	26
102	105	100	26
102	107	100	26
102	108	91	26
102	109	100	26
102	112	96	26
102	113	97	26
102	115	1	26
102	116	97	26
102	118	95	26
102	122	100	26
102	125	16	26
102	126	92	26
102	127	96	26
102	133	100	26
102	138	96	26
102	139	87	26
102	144	99	26
102	146	61	26
102	148	100	26
103	102	91	26
103	104	88	26
103	106	91	26
103	107	88	26
103	108	96	26
103	111	96	26
103	113	90	26
103	116	96	26
103	117	8	26
103	118	99	26
103	121	96	26
103	123	97	26
103	124	100	26
103	125	98	26
103	126	96	26
103	130	92	26
103	131	100	26
103	133	91	26
103	138	99	26
103	146	48	26
103	148	99	26
104	103	91	26
104	106	84	26
104	108	19	26
104	111	100	26
104	112	79	26
104	118	87	26
104	121	91	26
104	123	95	26
104	124	90	26
104	126	94	26
104	138	98	26
105	100	99	26
105	101	95	26
105	102	97	26
105	108	98	26
105	109	100	26
105	113	98	26
105	116	19	26
105	118	98	26
105	122	99	26
105	127	94	26
105	130	96	26
105	133	72	26
105	138	12	26
105	139	96	26
105	141	93	26
105	143	100	26
105	144	97	26
105	146	90	26
106	100	5	26
106	101	5	26
106	103	97	26
106	104	98	26
106	108	56	26
106	109	8	26
106	111	100	26
106	116	1	26
106	118	99	26
106	121	95	26
106	122	16	26
106	123	95	26
106	124	99	26
106	125	82	26
106	126	95	26
106	133	95	26
106	138	95	26
107	100	93	26
107	101	93	26
107	102	91	26
107	103	98	26
107	108	96	26
107	109	83	26
107	116	97	26
107	118	98	26
107	121	97	26
107	122	90	26
107	124	98	26
107	125	6	26
107	127	91	26
107	144	88	26
108	100	100	26
108	101	97	26
108	102	96	26
108	103	96	26
108	104	68	26
108	105	92	26
108	106	95	26
108	107	96	26
108	109	97	26
108	111	18	26
108	113	3	26
108	116	93	26
108	117	63	26
108	118	96	26
108	121	94	26
108	122	100	26
108	123	100	26
108	125	87	26
108	127	98	26
108	130	4	26
108	133	100	26
108	138	100	26
108	139	95	26
108	144	100	26
108	148	94	26
109	100	93	26
109	101	96	26
109	102	98	26
109	105	99	26
109	106	72	26
109	107	92	26
109	108	93	26
109	112	98	26
109	116	96	26
109	117	100	26
109	122	91	26
109	125	90	26
109	126	93	26
109	127	100	26
109	130	100	26
109	131	39	26
109	133	89	26
109	138	98	26
109	139	31	26
